logtime,scenario_time,type,module,address,value
3828.589978,0.171919,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
3828.589994,0.171919,parameter,sysmon,taskfeedback-overdue-_is_visible,0
3828.590012,0.171919,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000204F8A64690>
3828.590035,0.171919,parameter,sysmon,alerttimeout,10000
3828.59005,0.171919,parameter,sysmon,automaticsolver,0
3828.590066,0.171919,parameter,sysmon,automaticsolverdelay,1000
3828.590085,0.171919,parameter,sysmon,displayautomationstate,1
3828.590099,0.171919,parameter,sysmon,allowanykey,0
3828.590111,0.171919,parameter,sysmon,feedbackduration,1500
3828.590127,0.171919,parameter,sysmon,feedbacks-positive-active,1
3828.590142,0.171919,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
3828.590159,0.171919,parameter,sysmon,feedbacks-negative-active,1
3828.590172,0.171919,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
3828.590189,0.171919,parameter,sysmon,lights-1-name,F5
3828.590202,0.171919,parameter,sysmon,lights-1-failure,0
3828.590215,0.171919,parameter,sysmon,lights-1-default,on
3828.590228,0.171919,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
3828.590242,0.171919,parameter,sysmon,lights-1-key,F5
3828.590255,0.171919,parameter,sysmon,lights-1-on,1
3828.590269,0.171919,parameter,sysmon,lights-1-_failuretimer,
3828.590283,0.171919,parameter,sysmon,lights-1-_onfailure,0
3828.590295,0.171919,parameter,sysmon,lights-1-_milliresponsetime,0
3828.59031,0.171919,parameter,sysmon,lights-1-_freezetimer,
3828.590325,0.171919,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x00000204F8A5CD70>
3828.59059,0.171919,parameter,sysmon,lights-2-name,F6
3828.590609,0.171919,parameter,sysmon,lights-2-failure,0
3828.590624,0.171919,parameter,sysmon,lights-2-default,off
3828.590638,0.171919,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
3828.590654,0.171919,parameter,sysmon,lights-2-key,F6
3828.590671,0.171919,parameter,sysmon,lights-2-on,0
3828.590698,0.171919,parameter,sysmon,lights-2-_failuretimer,
3828.590713,0.171919,parameter,sysmon,lights-2-_onfailure,0
3828.590728,0.171919,parameter,sysmon,lights-2-_milliresponsetime,0
3828.590745,0.171919,parameter,sysmon,lights-2-_freezetimer,
3828.59076,0.171919,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x00000204F8A651D0>
3828.590782,0.171919,parameter,sysmon,scales-1-name,F1
3828.590799,0.171919,parameter,sysmon,scales-1-failure,0
3828.590815,0.171919,parameter,sysmon,scales-1-side,0
3828.590833,0.171919,parameter,sysmon,scales-1-key,F1
3828.590849,0.171919,parameter,sysmon,scales-1-_failuretimer,
3828.590867,0.171919,parameter,sysmon,scales-1-_onfailure,0
3828.590884,0.171919,parameter,sysmon,scales-1-_milliresponsetime,0
3828.590923,0.171919,parameter,sysmon,scales-1-_freezetimer,
3828.590939,0.171919,parameter,sysmon,scales-1-_pos,5
3828.590955,0.171919,parameter,sysmon,scales-1-_zone,0
3828.59097,0.171919,parameter,sysmon,scales-1-_feedbacktimer,
3828.590987,0.171919,parameter,sysmon,scales-1-_feedbacktype,
3828.591004,0.171919,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x00000204F8A5D550>
3828.591027,0.171919,parameter,sysmon,scales-2-name,F2
3828.591045,0.171919,parameter,sysmon,scales-2-failure,0
3828.591063,0.171919,parameter,sysmon,scales-2-side,0
3828.591081,0.171919,parameter,sysmon,scales-2-key,F2
3828.591096,0.171919,parameter,sysmon,scales-2-_failuretimer,
3828.591112,0.171919,parameter,sysmon,scales-2-_onfailure,0
3828.591129,0.171919,parameter,sysmon,scales-2-_milliresponsetime,0
3828.591142,0.171919,parameter,sysmon,scales-2-_freezetimer,
3828.591711,0.171919,parameter,sysmon,scales-2-_pos,5
3828.591778,0.171919,parameter,sysmon,scales-2-_zone,0
3828.591801,0.171919,parameter,sysmon,scales-2-_feedbacktimer,
3828.591818,0.171919,parameter,sysmon,scales-2-_feedbacktype,
3828.591833,0.171919,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x00000204F8A656D0>
3828.591859,0.171919,parameter,sysmon,scales-3-name,F3
3828.591873,0.171919,parameter,sysmon,scales-3-failure,0
3828.591886,0.171919,parameter,sysmon,scales-3-side,0
3828.591899,0.171919,parameter,sysmon,scales-3-key,F3
3828.591911,0.171919,parameter,sysmon,scales-3-_failuretimer,
3828.591924,0.171919,parameter,sysmon,scales-3-_onfailure,0
3828.591936,0.171919,parameter,sysmon,scales-3-_milliresponsetime,0
3828.59195,0.171919,parameter,sysmon,scales-3-_freezetimer,
3828.591962,0.171919,parameter,sysmon,scales-3-_pos,5
3828.591975,0.171919,parameter,sysmon,scales-3-_zone,0
3828.591986,0.171919,parameter,sysmon,scales-3-_feedbacktimer,
3828.591998,0.171919,parameter,sysmon,scales-3-_feedbacktype,
3828.592011,0.171919,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x00000204F8A64CD0>
3828.592029,0.171919,parameter,sysmon,scales-4-name,F4
3828.592041,0.171919,parameter,sysmon,scales-4-failure,0
3828.592054,0.171919,parameter,sysmon,scales-4-side,0
3828.592067,0.171919,parameter,sysmon,scales-4-key,F4
3828.592078,0.171919,parameter,sysmon,scales-4-_failuretimer,
3828.592092,0.171919,parameter,sysmon,scales-4-_onfailure,0
3828.592104,0.171919,parameter,sysmon,scales-4-_milliresponsetime,0
3828.592117,0.171919,parameter,sysmon,scales-4-_freezetimer,
3828.592128,0.171919,parameter,sysmon,scales-4-_pos,5
3828.592141,0.171919,parameter,sysmon,scales-4-_zone,0
3828.592153,0.171919,parameter,sysmon,scales-4-_feedbacktimer,
3828.592165,0.171919,parameter,sysmon,scales-4-_feedbacktype,
3828.592177,0.171919,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x00000204F6387CE0>
3828.592839,0.171919,state,sysmon,"foreground, visibility",1
3828.593666,0.171919,state,sysmon,"overdue, visibility",1
3828.598811,0.171919,event,sysmon,self,start
3828.613053,0.308874,seed_value,sysmon,,
3828.613142,0.308874,seed_output,sysmon,,1
3828.613204,0.308874,seed_value,sysmon,,
3828.613224,0.308874,seed_output,sysmon,,-1
3828.613263,0.308874,seed_value,sysmon,,
3828.613278,0.308874,seed_output,sysmon,,1
3828.61331,0.308874,seed_value,sysmon,,
3828.613325,0.308874,seed_output,sysmon,,-1
3828.613408,0.308874,state,sysmon,"foreground, visibility",0
3828.619847,0.308874,state,sysmon,"automode, text",MANUAL
3828.619978,0.308874,state,sysmon,"overdue, visibility",0
3828.620066,0.308874,state,sysmon,"scale1, arrow",6
3828.620107,0.308874,state,sysmon,"scale2, arrow",4
3828.620139,0.308874,state,sysmon,"scale3, arrow",6
3828.620217,0.308874,state,sysmon,"scale4, arrow",4
3828.621664,0.308874,aoi,communications,foreground,"(0, 480.15000000000003, 512, 0.0)"
3828.621783,0.308874,aoi,communications,overdue,"(0, 480.15000000000003, 512, 0.0)"
3828.632446,0.308874,aoi,communications,task_title,"(0, 533.5, 512, 480.15)"
3828.632851,0.308874,aoi,communications,automode,"(217.6, 128.04000000000002, 294.4, 101.36500000000001)"
3828.64273,0.308874,aoi,communications,callsign,"(0, 480.15000000000003, 512, 0.0)"
3828.642811,0.308874,seed_value,communications,,
3828.642831,0.308874,seed_output,communications,,0
3828.675944,0.308874,state,communications,"radio_NAV_1, selected",1
3828.676018,0.308874,aoi,communications,radio_NAV_1,"(0, 384.12, 512, 336.105)"
3828.680866,0.308874,aoi,communications,radio_NAV_2,"(0, 321.7005, 512, 273.6855)"
3828.68518,0.308874,aoi,communications,radio_COM_1,"(0, 259.281, 512, 211.266)"
3828.687719,0.308874,aoi,communications,radio_COM_2,"(0, 196.8615, 512, 148.8465)"
3828.687811,0.308874,parameter,communications,title,Communications
3828.687838,0.308874,parameter,communications,taskplacement,bottomleft
3828.687861,0.308874,parameter,communications,taskupdatetime,80
3828.687886,0.308874,parameter,communications,taskfeedback-overdue-active,0
3828.687909,0.308874,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
3828.687929,0.308874,parameter,communications,taskfeedback-overdue-delayms,2000
3828.687945,0.308874,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
3828.68796,0.308874,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
3828.687977,0.308874,parameter,communications,taskfeedback-overdue-_is_visible,0
3828.687994,0.308874,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000204F63876F0>
3828.68802,0.308874,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
3828.688036,0.308874,parameter,communications,owncallsign,HJD672
3828.688051,0.308874,parameter,communications,othercallsign,"['ZSC740', 'HLM230', 'SBN790', 'PIV852', 'DTW834']"
3828.688094,0.308874,parameter,communications,othercallsignnumber,5
3828.688113,0.308874,parameter,communications,airbandminMhz,108.0
3828.688129,0.308874,parameter,communications,airbandmaxMhz,137.0
3828.688145,0.308874,parameter,communications,airbandminvariationMhz,5
3828.688161,0.308874,parameter,communications,airbandmaxvariationMhz,6
3828.688176,0.308874,parameter,communications,voicegender,male
3828.68819,0.308874,parameter,communications,voiceidiom,english
3828.688203,0.308874,parameter,communications,radioprompt,
3828.688217,0.308874,parameter,communications,maxresponsedelay,20000
3828.688231,0.308874,parameter,communications,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
3828.688248,0.308874,parameter,communications,automaticsolver,0
3828.688261,0.308874,parameter,communications,displayautomationstate,1
3828.688276,0.308874,parameter,communications,feedbackduration,1500
3828.688293,0.308874,parameter,communications,feedbacks-positive-active,0
3828.688308,0.308874,parameter,communications,feedbacks-positive-color,"(142, 219, 176, 255)"
3828.688325,0.308874,parameter,communications,feedbacks-negative-active,0
3828.688343,0.308874,parameter,communications,feedbacks-negative-color,"(241, 100, 100, 255)"
3828.68836,0.308874,parameter,communications,keys-selectradioup,UP
3828.688374,0.308874,parameter,communications,keys-selectradiodown,DOWN
3828.688389,0.308874,parameter,communications,keys-tunefrequencyup,RIGHT
3828.688404,0.308874,parameter,communications,keys-tunefrequencydown,LEFT
3828.688418,0.308874,parameter,communications,keys-validateresponse,ENTER
3828.688433,0.308874,parameter,communications,radios-0-name,NAV_1
3828.688447,0.308874,parameter,communications,radios-0-currentfreq,135.7
3828.688462,0.308874,parameter,communications,radios-0-targetfreq,
3828.688476,0.308874,parameter,communications,radios-0-pos,0
3828.688491,0.308874,parameter,communications,radios-0-response_time,0
3828.688504,0.308874,parameter,communications,radios-0-is_active,1
3828.688517,0.308874,parameter,communications,radios-0-is_prompting,0
3828.68853,0.308874,parameter,communications,radios-0-_feedbacktimer,
3828.688562,0.308874,parameter,communications,radios-0-_feedbacktype,
3828.688578,0.308874,parameter,communications,radios-0-widget,<core.widgets.radio.Radio object at 0x00000204F8A5DD30>
3828.688598,0.308874,parameter,communications,radios-1-name,NAV_2
3828.688611,0.308874,parameter,communications,radios-1-currentfreq,114.9
3828.688626,0.308874,parameter,communications,radios-1-targetfreq,
3828.688642,0.308874,parameter,communications,radios-1-pos,1
3828.688656,0.308874,parameter,communications,radios-1-response_time,0
3828.688669,0.308874,parameter,communications,radios-1-is_active,0
3828.688681,0.308874,parameter,communications,radios-1-is_prompting,0
3828.688695,0.308874,parameter,communications,radios-1-_feedbacktimer,
3828.688708,0.308874,parameter,communications,radios-1-_feedbacktype,
3828.68872,0.308874,parameter,communications,radios-1-widget,<core.widgets.radio.Radio object at 0x00000204F8A66350>
3828.688738,0.308874,parameter,communications,radios-2-name,COM_1
3828.688751,0.308874,parameter,communications,radios-2-currentfreq,114.8
3828.689062,0.308874,parameter,communications,radios-2-targetfreq,
3828.689089,0.308874,parameter,communications,radios-2-pos,2
3828.689103,0.308874,parameter,communications,radios-2-response_time,0
3828.689117,0.308874,parameter,communications,radios-2-is_active,0
3828.689131,0.308874,parameter,communications,radios-2-is_prompting,0
3828.689144,0.308874,parameter,communications,radios-2-_feedbacktimer,
3828.689157,0.308874,parameter,communications,radios-2-_feedbacktype,
3828.68917,0.308874,parameter,communications,radios-2-widget,<core.widgets.radio.Radio object at 0x00000204F8A665D0>
3828.689188,0.308874,parameter,communications,radios-3-name,COM_2
3828.689201,0.308874,parameter,communications,radios-3-currentfreq,126.1
3828.689216,0.308874,parameter,communications,radios-3-targetfreq,
3828.689236,0.308874,parameter,communications,radios-3-pos,3
3828.689249,0.308874,parameter,communications,radios-3-response_time,0
3828.689262,0.308874,parameter,communications,radios-3-is_active,0
3828.689275,0.308874,parameter,communications,radios-3-is_prompting,0
3828.689288,0.308874,parameter,communications,radios-3-_feedbacktimer,
3828.689301,0.308874,parameter,communications,radios-3-_feedbacktype,
3828.689314,0.308874,parameter,communications,radios-3-widget,<core.widgets.radio.Radio object at 0x00000204F88A03E0>
3828.689602,0.308874,state,communications,"foreground, visibility",1
3828.689752,0.308874,state,communications,"overdue, visibility",1
3828.691939,0.308874,state,communications,"radio_NAV_1, selected",1
3828.69201,0.308874,event,communications,self,start
3828.704415,0.400333,state,communications,"foreground, visibility",0
3828.706284,0.400333,state,communications,"automode, text",MANUAL
3828.706366,0.400333,state,communications,"overdue, visibility",0
3828.706735,0.400333,state,communications,"callsign, text",HJD672
3828.707376,0.400333,aoi,scheduling,foreground,"(1450, 1013.6500000000001, 1707, 533.5)"
3828.707456,0.400333,aoi,scheduling,overdue,"(1450, 1013.6500000000001, 1707, 533.5)"
3828.716661,0.400333,aoi,scheduling,task_title,"(1450, 1067.0, 1707, 1013.65)"
3828.754082,0.400333,aoi,scheduling,timeline,"(1475.7, 965.635, 1519.39, 629.53)"
3828.762153,0.400333,aoi,scheduling,elapsed_time,"(1450, 1013.6500000000001, 1707, 533.5)"
3828.764312,0.400333,aoi,scheduling,sysmon,"(1527.1, 965.635, 1570.79, 629.53)"
3828.765559,0.400333,aoi,scheduling,track,"(1565.65, 965.635, 1609.3400000000001, 629.53)"
3828.766619,0.400333,aoi,scheduling,communications,"(1604.2, 965.635, 1647.89, 629.53)"
3828.767558,0.400333,aoi,scheduling,resman,"(1642.75, 965.635, 1686.44, 629.53)"
3828.767605,0.400333,parameter,scheduling,title,Scheduling
3828.767629,0.400333,parameter,scheduling,taskplacement,topright
3828.767649,0.400333,parameter,scheduling,taskupdatetime,1000
3828.767676,0.400333,parameter,scheduling,taskfeedback-overdue-active,0
3828.767698,0.400333,parameter,scheduling,taskfeedback-overdue-color,"(241, 100, 100, 255)"
3828.767717,0.400333,parameter,scheduling,taskfeedback-overdue-delayms,2000
3828.767736,0.400333,parameter,scheduling,taskfeedback-overdue-blinkdurationms,1000
3828.767751,0.400333,parameter,scheduling,taskfeedback-overdue-_nexttoggletime,0
3828.767768,0.400333,parameter,scheduling,taskfeedback-overdue-_is_visible,0
3828.767784,0.400333,parameter,scheduling,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000204F6382690>
3828.767807,0.400333,parameter,scheduling,minduration,8
3828.767823,0.400333,parameter,scheduling,displaychronometer,1
3828.767839,0.400333,parameter,scheduling,reversechronometer,0
3828.767853,0.400333,parameter,scheduling,displayedplugins,"['sysmon', 'track', 'communications', 'resman']"
3828.767874,0.400333,parameter,scheduling,labels,"['S', 'T', 'C', 'R']"
3828.768153,0.400333,state,scheduling,"foreground, visibility",1
3828.768248,0.400333,state,scheduling,"overdue, visibility",1
3828.779601,0.400333,event,scheduling,self,start
3828.796836,0.492429,state,scheduling,"foreground, visibility",0
3828.796936,0.492429,state,scheduling,"overdue, visibility",0
3828.797239,0.492429,state,scheduling,"sysmon, top_bound_color","(142, 219, 176, 255)"
3828.798582,0.492429,state,scheduling,"communications, top_bound_color","(142, 219, 176, 255)"
3828.798749,0.492429,state,scheduling,"resman, top_bound_color","(142, 219, 176, 255)"
3828.799355,0.492429,aoi,resman,foreground,"(512, 480.15000000000003, 1450, 0.0)"
3828.799432,0.492429,aoi,resman,overdue,"(512, 480.15000000000003, 1450, 0.0)"
3828.802625,0.492429,aoi,resman,task_title,"(512, 533.5, 1450, 480.15)"
3828.803063,0.492429,aoi,resman,automode,"(894.704, 305.42875000000004, 1035.404, 278.75375)"
3828.80348,0.492429,aoi,resman,status_foreground,"(1450, 480.15000000000003, 1707, 0.0)"
3828.812682,0.492429,aoi,resman,status_title,"(1450, 533.5, 1707, 480.15)"
3828.814369,0.492429,aoi,resman,pump_1_flow,"(1450, 480.15000000000003, 1707, 426.8)"
3828.815631,0.492429,aoi,resman,pump_2_flow,"(1450, 426.80000000000007, 1707, 373.45000000000005)"
3828.816801,0.492429,aoi,resman,pump_3_flow,"(1450, 373.45000000000005, 1707, 320.1)"
3828.818989,0.492429,aoi,resman,pump_4_flow,"(1450, 320.1, 1707, 266.75)"
3828.821182,0.492429,aoi,resman,pump_5_flow,"(1450, 266.75, 1707, 213.4)"
3828.823111,0.492429,aoi,resman,pump_6_flow,"(1450, 213.4, 1707, 160.05)"
3828.824698,0.492429,aoi,resman,pump_7_flow,"(1450, 160.04999999999998, 1707, 106.69999999999997)"
3828.825952,0.492429,aoi,resman,pump_8_flow,"(1450, 106.69999999999999, 1707, 53.34999999999999)"
3828.828624,0.492429,aoi,resman,tank_a,"(643.32, 432.13500000000005, 784.02, 264.08250000000004)"
3828.833457,0.492429,aoi,resman,tank_b,"(1112.3200000000002, 432.13500000000005, 1253.0200000000002, 264.08250000000004)"
3828.837767,0.492429,aoi,resman,tank_c,"(558.9, 240.07500000000002, 652.7, 72.02250000000001)"
3828.83989,0.492429,aoi,resman,tank_d,"(1027.9, 240.07500000000002, 1121.7, 72.02250000000001)"
3828.842119,0.492429,aoi,resman,tank_e,"(793.4, 240.07500000000002, 905.96, 72.02250000000001)"
3828.843342,0.492429,aoi,resman,tank_f,"(1262.4, 240.07500000000002, 1374.96, 72.02250000000001)"
3828.849662,0.492429,parameter,resman,title,Resources management
3828.849755,0.492429,parameter,resman,taskplacement,bottommid
3828.849775,0.492429,parameter,resman,taskupdatetime,2000
3828.849795,0.492429,parameter,resman,taskfeedback-overdue-active,0
3828.849812,0.492429,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
3828.849831,0.492429,parameter,resman,taskfeedback-overdue-delayms,2000
3828.849844,0.492429,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
3828.849856,0.492429,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
3828.849868,0.492429,parameter,resman,taskfeedback-overdue-_is_visible,0
3828.84988,0.492429,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000204F8B44350>
3828.849898,0.492429,parameter,resman,automaticsolver,0
3828.84991,0.492429,parameter,resman,displayautomationstate,1
3828.849921,0.492429,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
3828.849938,0.492429,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
3828.849949,0.492429,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
3828.849964,0.492429,parameter,resman,toleranceradius,250
3828.849975,0.492429,parameter,resman,statuslocation,bottomright
3828.849985,0.492429,parameter,resman,displaystatus,1
3828.849995,0.492429,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
3828.850005,0.492429,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
3828.850019,0.492429,parameter,resman,tank-a-level,2500
3828.850031,0.492429,parameter,resman,tank-a-max,4000
3828.850041,0.492429,parameter,resman,tank-a-target,2500
3828.850051,0.492429,parameter,resman,tank-a-depletable,1
3828.850061,0.492429,parameter,resman,tank-a-lossperminute,800
3828.850071,0.492429,parameter,resman,tank-a-_infoside,left
3828.850081,0.492429,parameter,resman,tank-a-_response_time,0
3828.850093,0.492429,parameter,resman,tank-a-_is_in_tolerance,
3828.850102,0.492429,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
3828.850286,0.492429,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x00000204F8A5E270>
3828.850308,0.492429,parameter,resman,tank-b-level,2500
3828.850319,0.492429,parameter,resman,tank-b-max,4000
3828.850329,0.492429,parameter,resman,tank-b-target,2500
3828.850339,0.492429,parameter,resman,tank-b-depletable,1
3828.850349,0.492429,parameter,resman,tank-b-lossperminute,800
3828.850359,0.492429,parameter,resman,tank-b-_infoside,right
3828.850369,0.492429,parameter,resman,tank-b-_response_time,0
3828.850379,0.492429,parameter,resman,tank-b-_is_in_tolerance,
3828.850389,0.492429,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
3828.850401,0.492429,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x00000204F88F1810>
3828.850414,0.492429,parameter,resman,tank-c-level,1000
3828.850424,0.492429,parameter,resman,tank-c-max,2000
3828.850433,0.492429,parameter,resman,tank-c-target,
3828.850443,0.492429,parameter,resman,tank-c-depletable,1
3828.850452,0.492429,parameter,resman,tank-c-lossperminute,0
3828.850462,0.492429,parameter,resman,tank-c-_infoside,left
3828.850472,0.492429,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x00000204F88F1BD0>
3828.850484,0.492429,parameter,resman,tank-d-level,1000
3828.850494,0.492429,parameter,resman,tank-d-max,2000
3828.850503,0.492429,parameter,resman,tank-d-target,
3828.850513,0.492429,parameter,resman,tank-d-depletable,1
3828.850522,0.492429,parameter,resman,tank-d-lossperminute,0
3828.850532,0.492429,parameter,resman,tank-d-_infoside,left
3828.850542,0.492429,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x00000204F88A0D60>
3828.850554,0.492429,parameter,resman,tank-e-level,3000
3828.850565,0.492429,parameter,resman,tank-e-max,4000
3828.850576,0.492429,parameter,resman,tank-e-target,
3828.850675,0.492429,parameter,resman,tank-e-depletable,0
3828.850695,0.492429,parameter,resman,tank-e-lossperminute,0
3828.850708,0.492429,parameter,resman,tank-e-_infoside,right
3828.85072,0.492429,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x00000204F88A0FC0>
3828.850738,0.492429,parameter,resman,tank-f-level,3000
3828.850751,0.492429,parameter,resman,tank-f-max,4000
3828.850762,0.492429,parameter,resman,tank-f-target,
3828.850773,0.492429,parameter,resman,tank-f-depletable,0
3828.850784,0.492429,parameter,resman,tank-f-lossperminute,0
3828.850794,0.492429,parameter,resman,tank-f-_infoside,right
3828.850804,0.492429,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x00000204F8A9A7B0>
3828.850818,0.492429,parameter,resman,pump-1-flow,800
3828.850829,0.492429,parameter,resman,pump-1-state,off
3828.85084,0.492429,parameter,resman,pump-1-key,NUM_1
3828.85085,0.492429,parameter,resman,pump-1-_fromtank,c
3828.85086,0.492429,parameter,resman,pump-1-_totank,a
3828.850871,0.492429,parameter,resman,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x00000204F8A5E120>
3828.850885,0.492429,parameter,resman,pump-1-widget,<core.widgets.pump.Pump object at 0x00000204F8A5E3C0>
3828.850899,0.492429,parameter,resman,pump-2-flow,600
3828.850909,0.492429,parameter,resman,pump-2-state,off
3828.85092,0.492429,parameter,resman,pump-2-key,NUM_2
3828.850929,0.492429,parameter,resman,pump-2-_fromtank,e
3828.850938,0.492429,parameter,resman,pump-2-_totank,a
