logtime,scenario_time,type,module,address,value
480361.774832,0.03632,parameter,sysmon,scales-3-_zone,0
480361.774837,0.03632,parameter,sysmon,scales-3-_feedbacktimer,
480361.774841,0.03632,parameter,sysmon,scales-3-_feedbacktype,
480361.774846,0.03632,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x0000029262E37610>
480361.774852,0.03632,parameter,sysmon,scales-4-name,F4
480361.774856,0.03632,parameter,sysmon,scales-4-failure,0
480361.774861,0.03632,parameter,sysmon,scales-4-side,0
480361.774865,0.03632,parameter,sysmon,scales-4-key,F4
480361.774869,0.03632,parameter,sysmon,scales-4-_failuretimer,
480361.774873,0.03632,parameter,sysmon,scales-4-_onfailure,0
480361.774878,0.03632,parameter,sysmon,scales-4-_milliresponsetime,0
480361.774883,0.03632,parameter,sysmon,scales-4-_freezetimer,
480361.774887,0.03632,parameter,sysmon,scales-4-_pos,5
480361.774892,0.03632,parameter,sysmon,scales-4-_zone,0
480361.774896,0.03632,parameter,sysmon,scales-4-_feedbacktimer,
480361.774901,0.03632,parameter,sysmon,scales-4-_feedbacktype,
480361.774905,0.03632,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x000002926310F820>
480361.77506,0.03632,state,sysmon,"foreground, visibility",1
480361.775119,0.03632,state,sysmon,"overdue, visibility",1
480361.776528,0.03632,event,sysmon,self,start
480361.778578,0.066837,seed_value,sysmon,,
480361.778603,0.066837,seed_output,sysmon,,-1
480361.778622,0.066837,seed_value,sysmon,,
480361.778628,0.066837,seed_output,sysmon,,1
480361.77864,0.066837,seed_value,sysmon,,
480361.778645,0.066837,seed_output,sysmon,,-1
480361.778656,0.066837,seed_value,sysmon,,
480361.778661,0.066837,seed_output,sysmon,,-1
480361.778692,0.066837,state,sysmon,"foreground, visibility",0
480361.779504,0.066837,state,sysmon,"automode, text",MANUAL
480361.77954,0.066837,state,sysmon,"overdue, visibility",0
480361.779573,0.066837,state,sysmon,"scale1, arrow",4
480361.779586,0.066837,state,sysmon,"scale2, arrow",6
480361.779596,0.066837,state,sysmon,"scale3, arrow",4
480361.779604,0.066837,state,sysmon,"scale4, arrow",4
480361.779794,0.066837,aoi,communications,foreground,"(0, 432.0, 512, 0.0)"
480361.77982,0.066837,aoi,communications,overdue,"(0, 432.0, 512, 0.0)"
480361.781046,0.066837,aoi,communications,task_title,"(0, 480.0, 512, 432.0)"
480361.781155,0.066837,aoi,communications,automode,"(217.6, 115.2, 294.4, 91.2)"
480361.782592,0.066837,aoi,communications,callsign,"(0, 432.0, 512, 0.0)"
480361.782626,0.066837,seed_value,communications,,
480361.782634,0.066837,seed_output,communications,,1
480361.783926,0.066837,aoi,communications,radio_NAV_1,"(0, 345.59999999999997, 512, 302.4)"
480361.784508,0.066837,state,communications,"radio_NAV_2, selected",1
480361.784523,0.066837,aoi,communications,radio_NAV_2,"(0, 289.44, 512, 246.23999999999998)"
480361.785017,0.066837,aoi,communications,radio_COM_1,"(0, 233.27999999999997, 512, 190.07999999999998)"
480361.785471,0.066837,aoi,communications,radio_COM_2,"(0, 177.12, 512, 133.92)"
480361.785488,0.066837,parameter,communications,title,Communications
480361.785496,0.066837,parameter,communications,taskplacement,bottomleft
480361.785503,0.066837,parameter,communications,taskupdatetime,80
480361.785511,0.066837,parameter,communications,taskfeedback-overdue-active,0
480361.785517,0.066837,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
480361.785524,0.066837,parameter,communications,taskfeedback-overdue-delayms,2000
480361.78553,0.066837,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
480361.785535,0.066837,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
480361.785541,0.066837,parameter,communications,taskfeedback-overdue-_is_visible,0
480361.785546,0.066837,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000002926310F230>
480361.785555,0.066837,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
480361.785561,0.066837,parameter,communications,owncallsign,DXE892
480361.785565,0.066837,parameter,communications,othercallsign,"['APD620', 'SFU347', 'KBA410', 'OSQ034', 'BJW275']"
480361.785572,0.066837,parameter,communications,othercallsignnumber,5
480361.785577,0.066837,parameter,communications,airbandminMhz,108.0
480361.785583,0.066837,parameter,communications,airbandmaxMhz,137.0
480361.785589,0.066837,parameter,communications,airbandminvariationMhz,5
480361.785594,0.066837,parameter,communications,airbandmaxvariationMhz,6
480361.785598,0.066837,parameter,communications,voicegender,male
480361.785603,0.066837,parameter,communications,voiceidiom,english
480361.785608,0.066837,parameter,communications,radioprompt,
480361.785613,0.066837,parameter,communications,maxresponsedelay,20000
480361.785618,0.066837,parameter,communications,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
480361.785625,0.066837,parameter,communications,automaticsolver,0
480361.78563,0.066837,parameter,communications,displayautomationstate,1
480361.785635,0.066837,parameter,communications,feedbackduration,1500
480361.785641,0.066837,parameter,communications,feedbacks-positive-active,0
480361.785646,0.066837,parameter,communications,feedbacks-positive-color,"(142, 219, 176, 255)"
480361.785652,0.066837,parameter,communications,feedbacks-negative-active,0
480361.785658,0.066837,parameter,communications,feedbacks-negative-color,"(241, 100, 100, 255)"
480361.785664,0.066837,parameter,communications,keys-selectradioup,UP
480361.78567,0.066837,parameter,communications,keys-selectradiodown,DOWN
480361.785675,0.066837,parameter,communications,keys-tunefrequencyup,RIGHT
480361.78568,0.066837,parameter,communications,keys-tunefrequencydown,LEFT
480361.785685,0.066837,parameter,communications,keys-validateresponse,ENTER
480361.78569,0.066837,parameter,communications,radios-0-name,NAV_1
480361.785695,0.066837,parameter,communications,radios-0-currentfreq,129.7
480361.7857,0.066837,parameter,communications,radios-0-targetfreq,
480361.785705,0.066837,parameter,communications,radios-0-pos,0
480361.78571,0.066837,parameter,communications,radios-0-response_time,0
480361.785716,0.066837,parameter,communications,radios-0-is_active,0
480361.78572,0.066837,parameter,communications,radios-0-is_prompting,0
480361.785725,0.066837,parameter,communications,radios-0-_feedbacktimer,
480361.78573,0.066837,parameter,communications,radios-0-_feedbacktype,
480361.785735,0.066837,parameter,communications,radios-0-widget,<core.widgets.radio.Radio object at 0x0000029262E96E40>
480361.785741,0.066837,parameter,communications,radios-1-name,NAV_2
480361.785746,0.066837,parameter,communications,radios-1-currentfreq,126.8
480361.785751,0.066837,parameter,communications,radios-1-targetfreq,
480361.785756,0.066837,parameter,communications,radios-1-pos,1
480361.785875,0.066837,parameter,communications,radios-1-response_time,0
480361.785885,0.066837,parameter,communications,radios-1-is_active,1
480361.78589,0.066837,parameter,communications,radios-1-is_prompting,0
480361.785896,0.066837,parameter,communications,radios-1-_feedbacktimer,
480361.785901,0.066837,parameter,communications,radios-1-_feedbacktype,
480361.785906,0.066837,parameter,communications,radios-1-widget,<core.widgets.radio.Radio object at 0x0000029208B20690>
480361.785913,0.066837,parameter,communications,radios-2-name,COM_1
480361.785917,0.066837,parameter,communications,radios-2-currentfreq,111.3
480361.785923,0.066837,parameter,communications,radios-2-targetfreq,
480361.785928,0.066837,parameter,communications,radios-2-pos,2
480361.785932,0.066837,parameter,communications,radios-2-response_time,0
480361.785937,0.066837,parameter,communications,radios-2-is_active,0
480361.785942,0.066837,parameter,communications,radios-2-is_prompting,0
480361.785947,0.066837,parameter,communications,radios-2-_feedbacktimer,
480361.785952,0.066837,parameter,communications,radios-2-_feedbacktype,
480361.785956,0.066837,parameter,communications,radios-2-widget,<core.widgets.radio.Radio object at 0x0000029208B20910>
480361.785963,0.066837,parameter,communications,radios-3-name,COM_2
480361.785967,0.066837,parameter,communications,radios-3-currentfreq,123.9
480361.785973,0.066837,parameter,communications,radios-3-targetfreq,
480361.785977,0.066837,parameter,communications,radios-3-pos,3
480361.785982,0.066837,parameter,communications,radios-3-response_time,0
480361.785986,0.066837,parameter,communications,radios-3-is_active,0
480361.785991,0.066837,parameter,communications,radios-3-is_prompting,0
480361.785996,0.066837,parameter,communications,radios-3-_feedbacktimer,
480361.786,0.066837,parameter,communications,radios-3-_feedbacktype,
480361.786005,0.066837,parameter,communications,radios-3-widget,<core.widgets.radio.Radio object at 0x000002926310EB10>
480361.786098,0.066837,state,communications,"foreground, visibility",1
480361.786163,0.066837,state,communications,"overdue, visibility",1
480361.786642,0.066837,state,communications,"radio_NAV_2, selected",1
480361.786657,0.066837,event,communications,self,start
480361.790648,0.078772,state,communications,"foreground, visibility",0
480361.791078,0.078772,state,communications,"automode, text",MANUAL
480361.791104,0.078772,state,communications,"overdue, visibility",0
480361.791233,0.078772,state,communications,"callsign, text",DXE892
480361.79143,0.078772,aoi,scheduling,foreground,"(1450, 912.0, 1707, 480.0)"
480361.791456,0.078772,aoi,scheduling,overdue,"(1450, 912.0, 1707, 480.0)"
480361.793129,0.078772,aoi,scheduling,task_title,"(1450, 960.0, 1707, 912.0)"
480361.798341,0.078772,aoi,scheduling,timeline,"(1475.7, 868.8, 1519.39, 566.4)"
480361.799522,0.078772,aoi,scheduling,elapsed_time,"(1450, 912.0, 1707, 480.0)"
480361.799886,0.078772,aoi,scheduling,sysmon,"(1527.1, 868.8, 1570.79, 566.4)"
480361.800173,0.078772,aoi,scheduling,track,"(1565.65, 868.8, 1609.3400000000001, 566.4)"
480361.800444,0.078772,aoi,scheduling,communications,"(1604.2, 868.8, 1647.89, 566.4)"
480361.800706,0.078772,aoi,scheduling,resman,"(1642.75, 868.8, 1686.44, 566.4)"
480361.80072,0.078772,parameter,scheduling,title,Scheduling
480361.800727,0.078772,parameter,scheduling,taskplacement,topright
480361.800734,0.078772,parameter,scheduling,taskupdatetime,1000
480361.800742,0.078772,parameter,scheduling,taskfeedback-overdue-active,0
480361.800748,0.078772,parameter,scheduling,taskfeedback-overdue-color,"(241, 100, 100, 255)"
480361.800755,0.078772,parameter,scheduling,taskfeedback-overdue-delayms,2000
480361.80076,0.078772,parameter,scheduling,taskfeedback-overdue-blinkdurationms,1000
480361.800765,0.078772,parameter,scheduling,taskfeedback-overdue-_nexttoggletime,0
480361.80077,0.078772,parameter,scheduling,taskfeedback-overdue-_is_visible,0
480361.800776,0.078772,parameter,scheduling,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000029262DEECF0>
480361.800783,0.078772,parameter,scheduling,minduration,8
480361.800789,0.078772,parameter,scheduling,displaychronometer,1
480361.800794,0.078772,parameter,scheduling,reversechronometer,0
480361.800799,0.078772,parameter,scheduling,displayedplugins,"['sysmon', 'track', 'communications', 'resman']"
480361.800805,0.078772,parameter,scheduling,labels,"['S', 'T', 'C', 'R']"
480361.800894,0.078772,state,scheduling,"foreground, visibility",1
480361.800926,0.078772,state,scheduling,"overdue, visibility",1
480361.802953,0.078772,event,scheduling,self,start
480361.808397,0.09663,state,scheduling,"foreground, visibility",0
480361.808432,0.09663,state,scheduling,"overdue, visibility",0
480361.80854,0.09663,state,scheduling,"sysmon, top_bound_color","(142, 219, 176, 255)"
480361.809335,0.09663,state,scheduling,"communications, top_bound_color","(142, 219, 176, 255)"
480361.809389,0.09663,state,scheduling,"resman, top_bound_color","(142, 219, 176, 255)"
480361.809697,0.09663,aoi,resman,foreground,"(512, 432.0, 1450, 0.0)"
480361.809722,0.09663,aoi,resman,overdue,"(512, 432.0, 1450, 0.0)"
480361.810603,0.09663,aoi,resman,task_title,"(512, 480.0, 1450, 432.0)"
480361.810686,0.09663,aoi,resman,automode,"(894.704, 274.8, 1035.404, 250.8)"
480361.810769,0.09663,aoi,resman,status_foreground,"(1450, 432.0, 1707, 0.0)"
480361.811991,0.09663,aoi,resman,status_title,"(1450, 480.0, 1707, 432.0)"
480361.812458,0.09663,aoi,resman,pump_1_flow,"(1450, 432.0, 1707, 384.0)"
480361.812861,0.09663,aoi,resman,pump_2_flow,"(1450, 384.00000000000006, 1707, 336.00000000000006)"
480361.81325,0.09663,aoi,resman,pump_3_flow,"(1450, 336.00000000000006, 1707, 288.00000000000006)"
480361.813618,0.09663,aoi,resman,pump_4_flow,"(1450, 288.0, 1707, 240.0)"
480361.814,0.09663,aoi,resman,pump_5_flow,"(1450, 240.0, 1707, 192.0)"
480361.814377,0.09663,aoi,resman,pump_6_flow,"(1450, 192.00000000000003, 1707, 144.00000000000003)"
480361.814749,0.09663,aoi,resman,pump_7_flow,"(1450, 143.99999999999997, 1707, 95.99999999999997)"
480361.815112,0.09663,aoi,resman,pump_8_flow,"(1450, 95.99999999999999, 1707, 47.999999999999986)"
480361.815685,0.09663,aoi,resman,tank_a,"(643.32, 388.8, 784.02, 237.60000000000002)"
480361.816506,0.09663,aoi,resman,tank_b,"(1112.3200000000002, 388.8, 1253.0200000000002, 237.60000000000002)"
480361.816991,0.09663,aoi,resman,tank_c,"(558.9, 216.0, 652.7, 64.8)"
480361.817427,0.09663,aoi,resman,tank_d,"(1027.9, 216.0, 1121.7, 64.8)"
480361.817689,0.09663,aoi,resman,tank_e,"(793.4, 216.0, 905.96, 64.8)"
480361.817942,0.09663,aoi,resman,tank_f,"(1262.4, 216.0, 1374.96, 64.8)"
480361.82037,0.09663,parameter,resman,title,Resources management
480361.820391,0.09663,parameter,resman,taskplacement,bottommid
480361.820403,0.09663,parameter,resman,taskupdatetime,2000
480361.820416,0.09663,parameter,resman,taskfeedback-overdue-active,0
480361.820427,0.09663,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
480361.820439,0.09663,parameter,resman,taskfeedback-overdue-delayms,2000
480361.820447,0.09663,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
480361.820456,0.09663,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
480361.820465,0.09663,parameter,resman,taskfeedback-overdue-_is_visible,0
480361.820474,0.09663,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000029263182150>
480361.820486,0.09663,parameter,resman,automaticsolver,0
480361.820494,0.09663,parameter,resman,displayautomationstate,1
480361.820503,0.09663,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
480361.820512,0.09663,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
480361.820521,0.09663,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
480361.820529,0.09663,parameter,resman,toleranceradius,250
480361.820537,0.09663,parameter,resman,statuslocation,bottomright
480361.820546,0.09663,parameter,resman,displaystatus,1
480361.820559,0.09663,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
480361.820568,0.09663,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
480361.820617,0.09663,parameter,resman,tank-a-level,2500
480361.820631,0.09663,parameter,resman,tank-a-max,4000
480361.82064,0.09663,parameter,resman,tank-a-target,2500
480361.820648,0.09663,parameter,resman,tank-a-depletable,1
480361.820658,0.09663,parameter,resman,tank-a-lossperminute,800
480361.820666,0.09663,parameter,resman,tank-a-_infoside,left
480361.820675,0.09663,parameter,resman,tank-a-_response_time,0
480361.820682,0.09663,parameter,resman,tank-a-_is_in_tolerance,
480361.820689,0.09663,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
480361.820699,0.09663,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x0000029262E97380>
480361.82071,0.09663,parameter,resman,tank-b-level,2500
480361.820719,0.09663,parameter,resman,tank-b-max,4000
480361.820727,0.09663,parameter,resman,tank-b-target,2500
480361.820735,0.09663,parameter,resman,tank-b-depletable,1
480361.820743,0.09663,parameter,resman,tank-b-lossperminute,800
480361.820751,0.09663,parameter,resman,tank-b-_infoside,right
480361.820759,0.09663,parameter,resman,tank-b-_response_time,0
480361.820767,0.09663,parameter,resman,tank-b-_is_in_tolerance,
480361.820775,0.09663,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
480361.820784,0.09663,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x0000029208B23610>
480361.820795,0.09663,parameter,resman,tank-c-level,1000
480361.820803,0.09663,parameter,resman,tank-c-max,2000
480361.82081,0.09663,parameter,resman,tank-c-target,
480361.820817,0.09663,parameter,resman,tank-c-depletable,1
480361.820825,0.09663,parameter,resman,tank-c-lossperminute,0
480361.820833,0.09663,parameter,resman,tank-c-_infoside,left
480361.820841,0.09663,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x0000029208B239D0>
480361.820851,0.09663,parameter,resman,tank-d-level,1000
480361.820859,0.09663,parameter,resman,tank-d-max,2000
480361.820867,0.09663,parameter,resman,tank-d-target,
480361.820875,0.09663,parameter,resman,tank-d-depletable,1
480361.820887,0.09663,parameter,resman,tank-d-lossperminute,0
480361.820895,0.09663,parameter,resman,tank-d-_infoside,left
480361.820903,0.09663,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x000002926310E190>
480361.820913,0.09663,parameter,resman,tank-e-level,3000
480361.82092,0.09663,parameter,resman,tank-e-max,4000
480361.820927,0.09663,parameter,resman,tank-e-target,
480361.820934,0.09663,parameter,resman,tank-e-depletable,0
480361.820942,0.09663,parameter,resman,tank-e-lossperminute,0
480361.820949,0.09663,parameter,resman,tank-e-_infoside,right
480361.820961,0.09663,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x000002926310DF30>
480361.820971,0.09663,parameter,resman,tank-f-level,3000
480361.820979,0.09663,parameter,resman,tank-f-max,4000
480361.820987,0.09663,parameter,resman,tank-f-target,
480361.820995,0.09663,parameter,resman,tank-f-depletable,0
480361.821002,0.09663,parameter,resman,tank-f-lossperminute,0
480361.82101,0.09663,parameter,resman,tank-f-_infoside,right
480361.821018,0.09663,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x000002926319A0F0>
480361.821028,0.09663,parameter,resman,pump-1-flow,800
480361.821033,0.09663,parameter,resman,pump-1-state,off
480361.821038,0.09663,parameter,resman,pump-1-key,NUM_1
480361.821043,0.09663,parameter,resman,pump-1-_fromtank,c
480361.821047,0.09663,parameter,resman,pump-1-_totank,a
480361.821052,0.09663,parameter,resman,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000029262E97230>
480361.821058,0.09663,parameter,resman,pump-1-widget,<core.widgets.pump.Pump object at 0x0000029262E974D0>
480361.821064,0.09663,parameter,resman,pump-2-flow,600
480361.821069,0.09663,parameter,resman,pump-2-state,off
480361.821073,0.09663,parameter,resman,pump-2-key,NUM_2
480361.821078,0.09663,parameter,resman,pump-2-_fromtank,e
