logtime,scenario_time,type,module,address,value
1002775.998987,0.01368,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
1002775.998997,0.01368,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
1002775.999006,0.01368,parameter,instructions,taskfeedback-overdue-_is_visible,0
1002775.999016,0.01368,parameter,instructions,boldtitle,0
1002775.999026,0.01368,parameter,instructions,filename,study/briefing_practice.txt
1002775.999036,0.01368,parameter,instructions,pointsize,0
1002775.999045,0.01368,parameter,instructions,maxdurationsec,0
1002775.999056,0.01368,parameter,instructions,response-text,Press SPACE to continue
1002775.999066,0.01368,parameter,instructions,response-key,SPACE
1002775.999077,0.01368,parameter,instructions,allowkeypress,1
1002776.001612,0.01368,state,instructions,"background, visibility",1
1002776.001638,0.01368,event,instructions,self,start
1002776.003556,0.019456,state,instructions,"background, visibility",0
1002776.007537,0.019456,aoi,instructions,title,"(0, 960, 1707, 0)"
1002776.010371,0.019456,aoi,instructions,press_space,"(0, 960, 1707, 0)"
1002776.028025,0.019456,aoi,instructions,instructions,"(0, 960, 1707, 0)"
1002776.028112,0.019456,state,instructions,"background, visibility",1
1002776.774035,0.019456,input,keyboard,SPACE,press
1002776.889549,0.019456,input,keyboard,SPACE,release
1002776.889804,0.019456,state,instructions,"background, visibility",0
1002776.90024,0.029934,event,sysmon,automaticsolver,0
1002776.906585,0.035987,aoi,sysmon,foreground,"(0, 912.0, 597, 480.0)"
1002776.906643,0.035987,aoi,sysmon,overdue,"(0, 912.0, 597, 480.0)"
1002776.911253,0.035987,aoi,sysmon,task_title,"(0, 960.0, 597, 912.0)"
1002776.911376,0.035987,aoi,sysmon,automode,"(253.725, 526.8, 343.275, 502.8)"
1002776.912436,0.035987,aoi,sysmon,scale1,"(44.775, 760.8, 104.475, 544.8)"
1002776.913102,0.035987,aoi,sysmon,scale2,"(194.025, 760.8, 253.72500000000002, 544.8)"
1002776.913728,0.035987,aoi,sysmon,scale3,"(343.275, 760.8, 402.97499999999997, 544.8)"
1002776.914367,0.035987,aoi,sysmon,scale4,"(492.525, 760.8, 552.225, 544.8)"
1002776.915055,0.035987,aoi,sysmon,light1,"(29.849999999999994, 868.8, 268.65, 804.0)"
1002776.915683,0.035987,aoi,sysmon,light2,"(328.35, 868.8, 567.1500000000001, 804.0)"
1002776.915702,0.035987,parameter,sysmon,title,System monitoring
1002776.91571,0.035987,parameter,sysmon,taskplacement,topleft
1002776.915721,0.035987,parameter,sysmon,taskupdatetime,200
1002776.915732,0.035987,parameter,sysmon,taskfeedback-overdue-active,0
1002776.915741,0.035987,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1002776.915752,0.035987,parameter,sysmon,taskfeedback-overdue-delayms,2000
1002776.915757,0.035987,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
1002776.915763,0.035987,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
1002776.915768,0.035987,parameter,sysmon,taskfeedback-overdue-_is_visible,0
1002776.915774,0.035987,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000013FA11A65D0>
1002776.915781,0.035987,parameter,sysmon,alerttimeout,10000
1002776.915786,0.035987,parameter,sysmon,automaticsolver,0
1002776.915792,0.035987,parameter,sysmon,automaticsolverdelay,1000
1002776.915797,0.035987,parameter,sysmon,displayautomationstate,1
1002776.915802,0.035987,parameter,sysmon,allowanykey,0
1002776.915807,0.035987,parameter,sysmon,feedbackduration,1500
1002776.915812,0.035987,parameter,sysmon,feedbacks-positive-active,1
1002776.915817,0.035987,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
1002776.915823,0.035987,parameter,sysmon,feedbacks-negative-active,1
1002776.915827,0.035987,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
1002776.915833,0.035987,parameter,sysmon,lights-1-name,F5
1002776.915837,0.035987,parameter,sysmon,lights-1-failure,0
1002776.915842,0.035987,parameter,sysmon,lights-1-default,on
1002776.915846,0.035987,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
1002776.915851,0.035987,parameter,sysmon,lights-1-key,F5
1002776.915855,0.035987,parameter,sysmon,lights-1-on,1
1002776.91586,0.035987,parameter,sysmon,lights-1-_failuretimer,
1002776.915866,0.035987,parameter,sysmon,lights-1-_onfailure,0
1002776.915871,0.035987,parameter,sysmon,lights-1-_milliresponsetime,0
1002776.915876,0.035987,parameter,sysmon,lights-1-_freezetimer,
1002776.915881,0.035987,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x0000013FA1205E80>
1002776.915887,0.035987,parameter,sysmon,lights-2-name,F6
1002776.915891,0.035987,parameter,sysmon,lights-2-failure,0
1002776.915896,0.035987,parameter,sysmon,lights-2-default,off
1002776.9159,0.035987,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
1002776.915905,0.035987,parameter,sysmon,lights-2-key,F6
1002776.91591,0.035987,parameter,sysmon,lights-2-on,0
1002776.915915,0.035987,parameter,sysmon,lights-2-_failuretimer,
1002776.915919,0.035987,parameter,sysmon,lights-2-_onfailure,0
1002776.915924,0.035987,parameter,sysmon,lights-2-_milliresponsetime,0
1002776.915929,0.035987,parameter,sysmon,lights-2-_freezetimer,
1002776.915933,0.035987,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x0000013FA11A7D90>
1002776.91594,0.035987,parameter,sysmon,scales-1-name,F1
1002776.915944,0.035987,parameter,sysmon,scales-1-failure,0
1002776.915949,0.035987,parameter,sysmon,scales-1-side,0
1002776.915953,0.035987,parameter,sysmon,scales-1-key,F1
1002776.915957,0.035987,parameter,sysmon,scales-1-_failuretimer,
1002776.916086,0.035987,parameter,sysmon,scales-1-_onfailure,0
1002776.916097,0.035987,parameter,sysmon,scales-1-_milliresponsetime,0
1002776.916104,0.035987,parameter,sysmon,scales-1-_freezetimer,
1002776.916109,0.035987,parameter,sysmon,scales-1-_pos,5
1002776.916114,0.035987,parameter,sysmon,scales-1-_zone,0
1002776.916119,0.035987,parameter,sysmon,scales-1-_feedbacktimer,
1002776.916124,0.035987,parameter,sysmon,scales-1-_feedbacktype,
1002776.916128,0.035987,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x0000013FA1206660>
1002776.916135,0.035987,parameter,sysmon,scales-2-name,F2
1002776.91614,0.035987,parameter,sysmon,scales-2-failure,0
1002776.916145,0.035987,parameter,sysmon,scales-2-side,0
1002776.91615,0.035987,parameter,sysmon,scales-2-key,F2
1002776.916154,0.035987,parameter,sysmon,scales-2-_failuretimer,
1002776.916158,0.035987,parameter,sysmon,scales-2-_onfailure,0
1002776.916163,0.035987,parameter,sysmon,scales-2-_milliresponsetime,0
1002776.916167,0.035987,parameter,sysmon,scales-2-_freezetimer,
1002776.916171,0.035987,parameter,sysmon,scales-2-_pos,5
1002776.916178,0.035987,parameter,sysmon,scales-2-_zone,0
1002776.916182,0.035987,parameter,sysmon,scales-2-_feedbacktimer,
1002776.916187,0.035987,parameter,sysmon,scales-2-_feedbacktype,
1002776.916191,0.035987,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x0000013FA11A6AD0>
1002776.916197,0.035987,parameter,sysmon,scales-3-name,F3
1002776.916201,0.035987,parameter,sysmon,scales-3-failure,0
1002776.916206,0.035987,parameter,sysmon,scales-3-side,0
1002776.91621,0.035987,parameter,sysmon,scales-3-key,F3
1002776.916215,0.035987,parameter,sysmon,scales-3-_failuretimer,
1002776.916219,0.035987,parameter,sysmon,scales-3-_onfailure,0
1002776.916224,0.035987,parameter,sysmon,scales-3-_milliresponsetime,0
1002776.916228,0.035987,parameter,sysmon,scales-3-_freezetimer,
1002776.916233,0.035987,parameter,sysmon,scales-3-_pos,5
1002776.916237,0.035987,parameter,sysmon,scales-3-_zone,0
1002776.916241,0.035987,parameter,sysmon,scales-3-_feedbacktimer,
1002776.916245,0.035987,parameter,sysmon,scales-3-_feedbacktype,
1002776.91625,0.035987,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x0000013FA11A6FD0>
1002776.916256,0.035987,parameter,sysmon,scales-4-name,F4
1002776.91626,0.035987,parameter,sysmon,scales-4-failure,0
1002776.916264,0.035987,parameter,sysmon,scales-4-side,0
1002776.916269,0.035987,parameter,sysmon,scales-4-key,F4
1002776.916273,0.035987,parameter,sysmon,scales-4-_failuretimer,
1002776.916277,0.035987,parameter,sysmon,scales-4-_onfailure,0
1002776.916281,0.035987,parameter,sysmon,scales-4-_milliresponsetime,0
1002776.916286,0.035987,parameter,sysmon,scales-4-_freezetimer,
1002776.91629,0.035987,parameter,sysmon,scales-4-_pos,5
1002776.916295,0.035987,parameter,sysmon,scales-4-_zone,0
1002776.916299,0.035987,parameter,sysmon,scales-4-_feedbacktimer,
1002776.916303,0.035987,parameter,sysmon,scales-4-_feedbacktype,
1002776.916307,0.035987,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x0000013FA145F820>
1002776.916434,0.035987,state,sysmon,"foreground, visibility",1
1002776.916488,0.035987,state,sysmon,"overdue, visibility",1
1002776.917668,0.035987,event,sysmon,self,start
1002776.924988,0.054587,seed_value,sysmon,,
1002776.925016,0.054587,seed_output,sysmon,,1
1002776.92505,0.054587,seed_value,sysmon,,
1002776.925063,0.054587,seed_output,sysmon,,1
1002776.925085,0.054587,seed_value,sysmon,,
1002776.925097,0.054587,seed_output,sysmon,,-1
1002776.925117,0.054587,seed_value,sysmon,,
1002776.925127,0.054587,seed_output,sysmon,,1
1002776.925184,0.054587,state,sysmon,"foreground, visibility",0
1002776.926491,0.054587,state,sysmon,"automode, text",MANUAL
1002776.926528,0.054587,state,sysmon,"overdue, visibility",0
1002776.926569,0.054587,state,sysmon,"scale1, arrow",6
1002776.926586,0.054587,state,sysmon,"scale2, arrow",6
1002776.926597,0.054587,state,sysmon,"scale3, arrow",4
1002776.926608,0.054587,state,sysmon,"scale4, arrow",6
1002776.926869,0.054587,aoi,communications,foreground,"(0, 432.0, 512, 0.0)"
1002776.926903,0.054587,aoi,communications,overdue,"(0, 432.0, 512, 0.0)"
1002776.928286,0.054587,aoi,communications,task_title,"(0, 480.0, 512, 432.0)"
1002776.928408,0.054587,aoi,communications,automode,"(217.6, 115.2, 294.4, 91.2)"
1002776.930427,0.054587,aoi,communications,callsign,"(0, 432.0, 512, 0.0)"
1002776.930459,0.054587,seed_value,communications,,
1002776.930467,0.054587,seed_output,communications,,0
1002776.931719,0.054587,state,communications,"radio_NAV_1, selected",1
1002776.931735,0.054587,aoi,communications,radio_NAV_1,"(0, 345.59999999999997, 512, 302.4)"
1002776.932205,0.054587,aoi,communications,radio_NAV_2,"(0, 289.44, 512, 246.23999999999998)"
1002776.932664,0.054587,aoi,communications,radio_COM_1,"(0, 233.27999999999997, 512, 190.07999999999998)"
1002776.933312,0.054587,aoi,communications,radio_COM_2,"(0, 177.12, 512, 133.92)"
1002776.93333,0.054587,parameter,communications,title,Communications
1002776.933338,0.054587,parameter,communications,taskplacement,bottomleft
1002776.933344,0.054587,parameter,communications,taskupdatetime,80
1002776.933351,0.054587,parameter,communications,taskfeedback-overdue-active,0
1002776.933358,0.054587,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1002776.933364,0.054587,parameter,communications,taskfeedback-overdue-delayms,2000
1002776.933369,0.054587,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
1002776.933375,0.054587,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
1002776.93338,0.054587,parameter,communications,taskfeedback-overdue-_is_visible,0
1002776.933385,0.054587,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000013FA145F230>
1002776.933392,0.054587,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
1002776.933397,0.054587,parameter,communications,owncallsign,KBA410
1002776.933403,0.054587,parameter,communications,othercallsign,"['OSQ034', 'BJW275', 'LCN879', 'CLN158', 'IBX875']"
1002776.93341,0.054587,parameter,communications,othercallsignnumber,5
1002776.933416,0.054587,parameter,communications,airbandminMhz,108.0
1002776.933422,0.054587,parameter,communications,airbandmaxMhz,137.0
1002776.933428,0.054587,parameter,communications,airbandminvariationMhz,5
1002776.933432,0.054587,parameter,communications,airbandmaxvariationMhz,6
1002776.933437,0.054587,parameter,communications,voicegender,male
1002776.933442,0.054587,parameter,communications,voiceidiom,english
1002776.933448,0.054587,parameter,communications,radioprompt,
1002776.933452,0.054587,parameter,communications,maxresponsedelay,20000
1002776.933457,0.054587,parameter,communications,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
1002776.933464,0.054587,parameter,communications,automaticsolver,0
1002776.933468,0.054587,parameter,communications,displayautomationstate,1
1002776.933473,0.054587,parameter,communications,feedbackduration,1500
1002776.933479,0.054587,parameter,communications,feedbacks-positive-active,0
1002776.933484,0.054587,parameter,communications,feedbacks-positive-color,"(142, 219, 176, 255)"
1002776.93349,0.054587,parameter,communications,feedbacks-negative-active,0
1002776.933495,0.054587,parameter,communications,feedbacks-negative-color,"(241, 100, 100, 255)"
1002776.933501,0.054587,parameter,communications,keys-selectradioup,UP
1002776.933506,0.054587,parameter,communications,keys-selectradiodown,DOWN
1002776.933511,0.054587,parameter,communications,keys-tunefrequencyup,RIGHT
1002776.933516,0.054587,parameter,communications,keys-tunefrequencydown,LEFT
1002776.93352,0.054587,parameter,communications,keys-validateresponse,ENTER
1002776.933526,0.054587,parameter,communications,radios-0-name,NAV_1
1002776.93353,0.054587,parameter,communications,radios-0-currentfreq,110.2
1002776.933535,0.054587,parameter,communications,radios-0-targetfreq,
1002776.93354,0.054587,parameter,communications,radios-0-pos,0
1002776.933545,0.054587,parameter,communications,radios-0-response_time,0
1002776.933631,0.054587,parameter,communications,radios-0-is_active,1
1002776.933639,0.054587,parameter,communications,radios-0-is_prompting,0
1002776.933644,0.054587,parameter,communications,radios-0-_feedbacktimer,
1002776.933649,0.054587,parameter,communications,radios-0-_feedbacktype,
1002776.933655,0.054587,parameter,communications,radios-0-widget,<core.widgets.radio.Radio object at 0x0000013FA1206E40>
1002776.933662,0.054587,parameter,communications,radios-1-name,NAV_2
1002776.933667,0.054587,parameter,communications,radios-1-currentfreq,124.5
1002776.933672,0.054587,parameter,communications,radios-1-targetfreq,
1002776.933677,0.054587,parameter,communications,radios-1-pos,1
1002776.933682,0.054587,parameter,communications,radios-1-response_time,0
1002776.933686,0.054587,parameter,communications,radios-1-is_active,0
1002776.933691,0.054587,parameter,communications,radios-1-is_prompting,0
1002776.933696,0.054587,parameter,communications,radios-1-_feedbacktimer,
1002776.933701,0.054587,parameter,communications,radios-1-_feedbacktype,
1002776.933706,0.054587,parameter,communications,radios-1-widget,<core.widgets.radio.Radio object at 0x0000013FC6C24690>
1002776.933765,0.054587,parameter,communications,radios-2-name,COM_1
1002776.933778,0.054587,parameter,communications,radios-2-currentfreq,123.3
1002776.933788,0.054587,parameter,communications,radios-2-targetfreq,
1002776.933796,0.054587,parameter,communications,radios-2-pos,2
1002776.933804,0.054587,parameter,communications,radios-2-response_time,0
1002776.933811,0.054587,parameter,communications,radios-2-is_active,0
1002776.933819,0.054587,parameter,communications,radios-2-is_prompting,0
1002776.933826,0.054587,parameter,communications,radios-2-_feedbacktimer,
1002776.933832,0.054587,parameter,communications,radios-2-_feedbacktype,
1002776.933839,0.054587,parameter,communications,radios-2-widget,<core.widgets.radio.Radio object at 0x0000013FC6C24910>
1002776.933849,0.054587,parameter,communications,radios-3-name,COM_2
1002776.933856,0.054587,parameter,communications,radios-3-currentfreq,123.9
1002776.933864,0.054587,parameter,communications,radios-3-targetfreq,
1002776.933871,0.054587,parameter,communications,radios-3-pos,3
1002776.933878,0.054587,parameter,communications,radios-3-response_time,0
1002776.933885,0.054587,parameter,communications,radios-3-is_active,0
1002776.933891,0.054587,parameter,communications,radios-3-is_prompting,0
1002776.933898,0.054587,parameter,communications,radios-3-_feedbacktimer,
1002776.933905,0.054587,parameter,communications,radios-3-_feedbacktype,
1002776.933912,0.054587,parameter,communications,radios-3-widget,<core.widgets.radio.Radio object at 0x0000013FA145EB10>
1002776.934027,0.054587,state,communications,"foreground, visibility",1
1002776.93409,0.054587,state,communications,"overdue, visibility",1
1002776.934685,0.054587,state,communications,"radio_NAV_1, selected",1
1002776.934703,0.054587,event,communications,self,start
1002776.936846,0.066335,state,communications,"foreground, visibility",0
1002776.937201,0.066335,state,communications,"automode, text",MANUAL
1002776.937227,0.066335,state,communications,"overdue, visibility",0
1002776.93736,0.066335,state,communications,"callsign, text",KBA410
1002776.937529,0.066335,aoi,scheduling,foreground,"(1450, 912.0, 1707, 480.0)"
1002776.937553,0.066335,aoi,scheduling,overdue,"(1450, 912.0, 1707, 480.0)"
1002776.938766,0.066335,aoi,scheduling,task_title,"(1450, 960.0, 1707, 912.0)"
1002776.943629,0.066335,aoi,scheduling,timeline,"(1475.7, 868.8, 1519.39, 566.4)"
1002776.944732,0.066335,aoi,scheduling,elapsed_time,"(1450, 912.0, 1707, 480.0)"
1002776.945042,0.066335,aoi,scheduling,sysmon,"(1527.1, 868.8, 1570.79, 566.4)"
1002776.945307,0.066335,aoi,scheduling,track,"(1565.65, 868.8, 1609.3400000000001, 566.4)"
1002776.945564,0.066335,aoi,scheduling,communications,"(1604.2, 868.8, 1647.89, 566.4)"
1002776.945798,0.066335,aoi,scheduling,resman,"(1642.75, 868.8, 1686.44, 566.4)"
1002776.945812,0.066335,parameter,scheduling,title,Scheduling
1002776.94582,0.066335,parameter,scheduling,taskplacement,topright
1002776.945826,0.066335,parameter,scheduling,taskupdatetime,1000
1002776.945834,0.066335,parameter,scheduling,taskfeedback-overdue-active,0
1002776.945844,0.066335,parameter,scheduling,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1002776.945852,0.066335,parameter,scheduling,taskfeedback-overdue-delayms,2000
1002776.945857,0.066335,parameter,scheduling,taskfeedback-overdue-blinkdurationms,1000
1002776.945862,0.066335,parameter,scheduling,taskfeedback-overdue-_nexttoggletime,0
1002776.945868,0.066335,parameter,scheduling,taskfeedback-overdue-_is_visible,0
1002776.945873,0.066335,parameter,scheduling,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000013FA115ECF0>
1002776.94588,0.066335,parameter,scheduling,minduration,8
1002776.945886,0.066335,parameter,scheduling,displaychronometer,1
1002776.945891,0.066335,parameter,scheduling,reversechronometer,0
1002776.945896,0.066335,parameter,scheduling,displayedplugins,"['sysmon', 'track', 'communications', 'resman']"
1002776.945902,0.066335,parameter,scheduling,labels,"['S', 'T', 'C', 'R']"
1002776.945986,0.066335,state,scheduling,"foreground, visibility",1
1002776.946014,0.066335,state,scheduling,"overdue, visibility",1
1002776.947744,0.066335,event,scheduling,self,start
1002776.955192,0.084632,state,scheduling,"foreground, visibility",0
1002776.955255,0.084632,state,scheduling,"overdue, visibility",0
1002776.955896,0.084632,state,scheduling,"sysmon, top_bound_color","(142, 219, 176, 255)"
1002776.95665,0.084632,state,scheduling,"communications, top_bound_color","(142, 219, 176, 255)"
1002776.956749,0.084632,state,scheduling,"resman, top_bound_color","(142, 219, 176, 255)"
1002776.95704,0.084632,aoi,resman,foreground,"(512, 432.0, 1450, 0.0)"
1002776.95708,0.084632,aoi,resman,overdue,"(512, 432.0, 1450, 0.0)"
1002776.958239,0.084632,aoi,resman,task_title,"(512, 480.0, 1450, 432.0)"
1002776.958392,0.084632,aoi,resman,automode,"(894.704, 274.8, 1035.404, 250.8)"
1002776.958549,0.084632,aoi,resman,status_foreground,"(1450, 432.0, 1707, 0.0)"
1002776.960015,0.084632,aoi,resman,status_title,"(1450, 480.0, 1707, 432.0)"
1002776.960501,0.084632,aoi,resman,pump_1_flow,"(1450, 432.0, 1707, 384.0)"
1002776.960913,0.084632,aoi,resman,pump_2_flow,"(1450, 384.00000000000006, 1707, 336.00000000000006)"
1002776.961305,0.084632,aoi,resman,pump_3_flow,"(1450, 336.00000000000006, 1707, 288.00000000000006)"
1002776.961689,0.084632,aoi,resman,pump_4_flow,"(1450, 288.0, 1707, 240.0)"
1002776.962056,0.084632,aoi,resman,pump_5_flow,"(1450, 240.0, 1707, 192.0)"
1002776.962419,0.084632,aoi,resman,pump_6_flow,"(1450, 192.00000000000003, 1707, 144.00000000000003)"
1002776.962779,0.084632,aoi,resman,pump_7_flow,"(1450, 143.99999999999997, 1707, 95.99999999999997)"
1002776.963138,0.084632,aoi,resman,pump_8_flow,"(1450, 95.99999999999999, 1707, 47.999999999999986)"
1002776.963704,0.084632,aoi,resman,tank_a,"(643.32, 388.8, 784.02, 237.60000000000002)"
1002776.964116,0.084632,aoi,resman,tank_b,"(1112.3200000000002, 388.8, 1253.0200000000002, 237.60000000000002)"
1002776.964509,0.084632,aoi,resman,tank_c,"(558.9, 216.0, 652.7, 64.8)"
1002776.964912,0.084632,aoi,resman,tank_d,"(1027.9, 216.0, 1121.7, 64.8)"
1002776.965284,0.084632,aoi,resman,tank_e,"(793.4, 216.0, 905.96, 64.8)"
1002776.965594,0.084632,aoi,resman,tank_f,"(1262.4, 216.0, 1374.96, 64.8)"
1002776.96733,0.084632,parameter,resman,title,Resources management
1002776.967344,0.084632,parameter,resman,taskplacement,bottommid
1002776.967352,0.084632,parameter,resman,taskupdatetime,2000
1002776.967361,0.084632,parameter,resman,taskfeedback-overdue-active,0
1002776.967367,0.084632,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1002776.967375,0.084632,parameter,resman,taskfeedback-overdue-delayms,2000
1002776.967381,0.084632,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
1002776.967386,0.084632,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
1002776.967391,0.084632,parameter,resman,taskfeedback-overdue-_is_visible,0
1002776.967458,0.084632,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000013FA14DDC50>
1002776.967467,0.084632,parameter,resman,automaticsolver,0
1002776.967473,0.084632,parameter,resman,displayautomationstate,1
1002776.967479,0.084632,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
1002776.967484,0.084632,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
1002776.967489,0.084632,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
1002776.967494,0.084632,parameter,resman,toleranceradius,250
1002776.967499,0.084632,parameter,resman,statuslocation,bottomright
1002776.967504,0.084632,parameter,resman,displaystatus,1
1002776.967508,0.084632,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
1002776.967514,0.084632,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
1002776.96752,0.084632,parameter,resman,tank-a-level,2500
1002776.967527,0.084632,parameter,resman,tank-a-max,4000
1002776.967532,0.084632,parameter,resman,tank-a-target,2500
1002776.967537,0.084632,parameter,resman,tank-a-depletable,1
1002776.967541,0.084632,parameter,resman,tank-a-lossperminute,800
1002776.967546,0.084632,parameter,resman,tank-a-_infoside,left
1002776.967551,0.084632,parameter,resman,tank-a-_response_time,0
1002776.967556,0.084632,parameter,resman,tank-a-_is_in_tolerance,
1002776.967561,0.084632,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
1002776.967566,0.084632,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x0000013FA1207380>
1002776.967573,0.084632,parameter,resman,tank-b-level,2500
1002776.967578,0.084632,parameter,resman,tank-b-max,4000
1002776.967582,0.084632,parameter,resman,tank-b-target,2500
1002776.967587,0.084632,parameter,resman,tank-b-depletable,1
1002776.967592,0.084632,parameter,resman,tank-b-lossperminute,800
1002776.967596,0.084632,parameter,resman,tank-b-_infoside,right
1002776.967601,0.084632,parameter,resman,tank-b-_response_time,0
1002776.967606,0.084632,parameter,resman,tank-b-_is_in_tolerance,
1002776.967611,0.084632,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
1002776.967616,0.084632,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x0000013FC6C27610>
1002776.967621,0.084632,parameter,resman,tank-c-level,1000
1002776.967626,0.084632,parameter,resman,tank-c-max,2000
1002776.967631,0.084632,parameter,resman,tank-c-target,
1002776.967635,0.084632,parameter,resman,tank-c-depletable,1
1002776.96764,0.084632,parameter,resman,tank-c-lossperminute,0
1002776.967644,0.084632,parameter,resman,tank-c-_infoside,left
1002776.967649,0.084632,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x0000013FC6C279D0>
1002776.967654,0.084632,parameter,resman,tank-d-level,1000
1002776.967659,0.084632,parameter,resman,tank-d-max,2000
1002776.967664,0.084632,parameter,resman,tank-d-target,
1002776.967669,0.084632,parameter,resman,tank-d-depletable,1
1002776.967673,0.084632,parameter,resman,tank-d-lossperminute,0
1002776.967678,0.084632,parameter,resman,tank-d-_infoside,left
1002776.967682,0.084632,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x0000013FA145E190>
1002776.967688,0.084632,parameter,resman,tank-e-level,3000
1002776.967692,0.084632,parameter,resman,tank-e-max,4000
1002776.967697,0.084632,parameter,resman,tank-e-target,
1002776.967701,0.084632,parameter,resman,tank-e-depletable,0
1002776.967705,0.084632,parameter,resman,tank-e-lossperminute,0
1002776.96771,0.084632,parameter,resman,tank-e-_infoside,right
1002776.967715,0.084632,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x0000013FA145DF30>
1002776.96772,0.084632,parameter,resman,tank-f-level,3000
