logtime,scenario_time,type,module,address,value
309222.918288,0.063218,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
309222.918294,0.063218,parameter,sysmon,feedbacks-negative-active,1
309222.918298,0.063218,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
309222.918303,0.063218,parameter,sysmon,lights-1-name,F5
309222.918307,0.063218,parameter,sysmon,lights-1-failure,0
309222.918311,0.063218,parameter,sysmon,lights-1-default,on
309222.918315,0.063218,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
309222.918319,0.063218,parameter,sysmon,lights-1-key,F5
309222.918324,0.063218,parameter,sysmon,lights-1-on,1
309222.918328,0.063218,parameter,sysmon,lights-1-_failuretimer,
309222.918332,0.063218,parameter,sysmon,lights-1-_onfailure,0
309222.918335,0.063218,parameter,sysmon,lights-1-_milliresponsetime,0
309222.91834,0.063218,parameter,sysmon,lights-1-_freezetimer,
309222.918344,0.063218,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x000002665C22CD70>
309222.918349,0.063218,parameter,sysmon,lights-2-name,F6
309222.918353,0.063218,parameter,sysmon,lights-2-failure,0
309222.918357,0.063218,parameter,sysmon,lights-2-default,off
309222.918361,0.063218,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
309222.918365,0.063218,parameter,sysmon,lights-2-key,F6
309222.918369,0.063218,parameter,sysmon,lights-2-on,0
309222.918372,0.063218,parameter,sysmon,lights-2-_failuretimer,
309222.918376,0.063218,parameter,sysmon,lights-2-_onfailure,0
309222.91838,0.063218,parameter,sysmon,lights-2-_milliresponsetime,0
309222.918387,0.063218,parameter,sysmon,lights-2-_freezetimer,
309222.918392,0.063218,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x000002665C2351D0>
309222.918397,0.063218,parameter,sysmon,scales-1-name,F1
309222.918401,0.063218,parameter,sysmon,scales-1-failure,0
309222.918405,0.063218,parameter,sysmon,scales-1-side,0
309222.918409,0.063218,parameter,sysmon,scales-1-key,F1
309222.918412,0.063218,parameter,sysmon,scales-1-_failuretimer,
309222.918416,0.063218,parameter,sysmon,scales-1-_onfailure,0
309222.918419,0.063218,parameter,sysmon,scales-1-_milliresponsetime,0
309222.918423,0.063218,parameter,sysmon,scales-1-_freezetimer,
309222.918427,0.063218,parameter,sysmon,scales-1-_pos,5
309222.918431,0.063218,parameter,sysmon,scales-1-_zone,0
309222.918469,0.063218,parameter,sysmon,scales-1-_feedbacktimer,
309222.918474,0.063218,parameter,sysmon,scales-1-_feedbacktype,
309222.918478,0.063218,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x000002665C22D550>
309222.918483,0.063218,parameter,sysmon,scales-2-name,F2
309222.918626,0.063218,parameter,sysmon,scales-2-failure,0
309222.918634,0.063218,parameter,sysmon,scales-2-side,0
309222.918638,0.063218,parameter,sysmon,scales-2-key,F2
309222.918642,0.063218,parameter,sysmon,scales-2-_failuretimer,
309222.918646,0.063218,parameter,sysmon,scales-2-_onfailure,0
309222.91865,0.063218,parameter,sysmon,scales-2-_milliresponsetime,0
309222.918654,0.063218,parameter,sysmon,scales-2-_freezetimer,
309222.918658,0.063218,parameter,sysmon,scales-2-_pos,5
309222.918661,0.063218,parameter,sysmon,scales-2-_zone,0
309222.918665,0.063218,parameter,sysmon,scales-2-_feedbacktimer,
309222.918669,0.063218,parameter,sysmon,scales-2-_feedbacktype,
309222.918673,0.063218,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x000002665C2356D0>
309222.918678,0.063218,parameter,sysmon,scales-3-name,F3
309222.918682,0.063218,parameter,sysmon,scales-3-failure,0
309222.918686,0.063218,parameter,sysmon,scales-3-side,0
309222.918689,0.063218,parameter,sysmon,scales-3-key,F3
309222.918693,0.063218,parameter,sysmon,scales-3-_failuretimer,
309222.918697,0.063218,parameter,sysmon,scales-3-_onfailure,0
309222.9187,0.063218,parameter,sysmon,scales-3-_milliresponsetime,0
309222.918704,0.063218,parameter,sysmon,scales-3-_freezetimer,
309222.918708,0.063218,parameter,sysmon,scales-3-_pos,5
309222.918711,0.063218,parameter,sysmon,scales-3-_zone,0
309222.918715,0.063218,parameter,sysmon,scales-3-_feedbacktimer,
309222.918719,0.063218,parameter,sysmon,scales-3-_feedbacktype,
309222.918722,0.063218,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x000002665C234CD0>
309222.918727,0.063218,parameter,sysmon,scales-4-name,F4
309222.918731,0.063218,parameter,sysmon,scales-4-failure,0
309222.918735,0.063218,parameter,sysmon,scales-4-side,0
309222.918739,0.063218,parameter,sysmon,scales-4-key,F4
309222.918743,0.063218,parameter,sysmon,scales-4-_failuretimer,
309222.918746,0.063218,parameter,sysmon,scales-4-_onfailure,0
309222.91875,0.063218,parameter,sysmon,scales-4-_milliresponsetime,0
309222.918753,0.063218,parameter,sysmon,scales-4-_freezetimer,
309222.918757,0.063218,parameter,sysmon,scales-4-_pos,5
309222.918761,0.063218,parameter,sysmon,scales-4-_zone,0
309222.918765,0.063218,parameter,sysmon,scales-4-_feedbacktimer,
309222.918768,0.063218,parameter,sysmon,scales-4-_feedbacktype,
309222.918772,0.063218,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x0000026659AEBCE0>
309222.918901,0.063218,state,sysmon,"foreground, visibility",1
309222.919101,0.063218,state,sysmon,"overdue, visibility",1
309222.92071,0.063218,event,sysmon,self,start
309222.92377,0.086109,seed_value,sysmon,,
309222.923791,0.086109,seed_output,sysmon,,1
309222.923812,0.086109,seed_value,sysmon,,
309222.923817,0.086109,seed_output,sysmon,,-1
309222.92383,0.086109,seed_value,sysmon,,
309222.923834,0.086109,seed_output,sysmon,,1
309222.923845,0.086109,seed_value,sysmon,,
309222.923849,0.086109,seed_output,sysmon,,1
309222.92387,0.086109,state,sysmon,"foreground, visibility",0
309222.92473,0.086109,state,sysmon,"automode, text",MANUAL
309222.924755,0.086109,state,sysmon,"overdue, visibility",0
309222.924779,0.086109,state,sysmon,"scale1, arrow",6
309222.92479,0.086109,state,sysmon,"scale2, arrow",4
309222.924798,0.086109,state,sysmon,"scale3, arrow",6
309222.924805,0.086109,state,sysmon,"scale4, arrow",6
309222.924939,0.086109,aoi,communications,foreground,"(0, 480.15000000000003, 512, 0.0)"
309222.924962,0.086109,aoi,communications,overdue,"(0, 480.15000000000003, 512, 0.0)"
309222.926189,0.086109,aoi,communications,task_title,"(0, 533.5, 512, 480.15)"
309222.926284,0.086109,aoi,communications,automode,"(217.6, 128.04000000000002, 294.4, 101.36500000000001)"
309222.927775,0.086109,aoi,communications,callsign,"(0, 480.15000000000003, 512, 0.0)"
309222.927805,0.086109,seed_value,communications,,
309222.927812,0.086109,seed_output,communications,,0
309222.929835,0.086109,state,communications,"radio_NAV_1, selected",1
309222.929852,0.086109,aoi,communications,radio_NAV_1,"(0, 384.12, 512, 336.105)"
309222.930502,0.086109,aoi,communications,radio_NAV_2,"(0, 321.7005, 512, 273.6855)"
309222.931002,0.086109,aoi,communications,radio_COM_1,"(0, 259.281, 512, 211.266)"
309222.931473,0.086109,aoi,communications,radio_COM_2,"(0, 196.8615, 512, 148.8465)"
309222.931489,0.086109,parameter,communications,title,Communications
309222.931497,0.086109,parameter,communications,taskplacement,bottomleft
309222.931503,0.086109,parameter,communications,taskupdatetime,80
309222.931509,0.086109,parameter,communications,taskfeedback-overdue-active,0
309222.931514,0.086109,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
309222.93152,0.086109,parameter,communications,taskfeedback-overdue-delayms,2000
309222.931524,0.086109,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
309222.931529,0.086109,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
309222.931533,0.086109,parameter,communications,taskfeedback-overdue-_is_visible,0
309222.931538,0.086109,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000026659AEB6F0>
309222.931545,0.086109,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
309222.931549,0.086109,parameter,communications,owncallsign,HLM230
309222.931553,0.086109,parameter,communications,othercallsign,"['SBN790', 'PIV852', 'DTW834', 'FDV753', 'XVZ241']"
309222.931562,0.086109,parameter,communications,othercallsignnumber,5
309222.931567,0.086109,parameter,communications,airbandminMhz,108.0
309222.931572,0.086109,parameter,communications,airbandmaxMhz,137.0
309222.931577,0.086109,parameter,communications,airbandminvariationMhz,5
309222.931581,0.086109,parameter,communications,airbandmaxvariationMhz,6
309222.931585,0.086109,parameter,communications,voicegender,male
309222.931589,0.086109,parameter,communications,voiceidiom,english
309222.931593,0.086109,parameter,communications,radioprompt,
309222.931596,0.086109,parameter,communications,maxresponsedelay,20000
309222.931601,0.086109,parameter,communications,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
309222.931605,0.086109,parameter,communications,automaticsolver,0
309222.931609,0.086109,parameter,communications,displayautomationstate,1
309222.931613,0.086109,parameter,communications,feedbackduration,1500
309222.931618,0.086109,parameter,communications,feedbacks-positive-active,0
309222.931623,0.086109,parameter,communications,feedbacks-positive-color,"(142, 219, 176, 255)"
309222.931628,0.086109,parameter,communications,feedbacks-negative-active,0
309222.931632,0.086109,parameter,communications,feedbacks-negative-color,"(241, 100, 100, 255)"
309222.931636,0.086109,parameter,communications,keys-selectradioup,UP
309222.931641,0.086109,parameter,communications,keys-selectradiodown,DOWN
309222.931645,0.086109,parameter,communications,keys-tunefrequencyup,RIGHT
309222.931648,0.086109,parameter,communications,keys-tunefrequencydown,LEFT
309222.931652,0.086109,parameter,communications,keys-validateresponse,ENTER
309222.931656,0.086109,parameter,communications,radios-0-name,NAV_1
309222.931661,0.086109,parameter,communications,radios-0-currentfreq,131.0
309222.931665,0.086109,parameter,communications,radios-0-targetfreq,
309222.931669,0.086109,parameter,communications,radios-0-pos,0
309222.931673,0.086109,parameter,communications,radios-0-response_time,0
309222.931677,0.086109,parameter,communications,radios-0-is_active,1
309222.931681,0.086109,parameter,communications,radios-0-is_prompting,0
309222.931684,0.086109,parameter,communications,radios-0-_feedbacktimer,
309222.931688,0.086109,parameter,communications,radios-0-_feedbacktype,
309222.931692,0.086109,parameter,communications,radios-0-widget,<core.widgets.radio.Radio object at 0x000002665C22DD30>
309222.931698,0.086109,parameter,communications,radios-1-name,NAV_2
309222.931702,0.086109,parameter,communications,radios-1-currentfreq,117.4
309222.931706,0.086109,parameter,communications,radios-1-targetfreq,
309222.93171,0.086109,parameter,communications,radios-1-pos,1
309222.931792,0.086109,parameter,communications,radios-1-response_time,0
309222.931798,0.086109,parameter,communications,radios-1-is_active,0
309222.931802,0.086109,parameter,communications,radios-1-is_prompting,0
309222.931806,0.086109,parameter,communications,radios-1-_feedbacktimer,
309222.93181,0.086109,parameter,communications,radios-1-_feedbacktype,
309222.931814,0.086109,parameter,communications,radios-1-widget,<core.widgets.radio.Radio object at 0x000002665C236350>
309222.931819,0.086109,parameter,communications,radios-2-name,COM_1
309222.931823,0.086109,parameter,communications,radios-2-currentfreq,114.6
309222.932108,0.086109,parameter,communications,radios-2-targetfreq,
309222.932129,0.086109,parameter,communications,radios-2-pos,2
309222.932138,0.086109,parameter,communications,radios-2-response_time,0
309222.932143,0.086109,parameter,communications,radios-2-is_active,0
309222.932148,0.086109,parameter,communications,radios-2-is_prompting,0
309222.932152,0.086109,parameter,communications,radios-2-_feedbacktimer,
309222.932156,0.086109,parameter,communications,radios-2-_feedbacktype,
309222.93216,0.086109,parameter,communications,radios-2-widget,<core.widgets.radio.Radio object at 0x000002665C2365D0>
309222.932168,0.086109,parameter,communications,radios-3-name,COM_2
309222.932174,0.086109,parameter,communications,radios-3-currentfreq,121.4
309222.932179,0.086109,parameter,communications,radios-3-targetfreq,
309222.932183,0.086109,parameter,communications,radios-3-pos,3
309222.932187,0.086109,parameter,communications,radios-3-response_time,0
309222.932191,0.086109,parameter,communications,radios-3-is_active,0
309222.932195,0.086109,parameter,communications,radios-3-is_prompting,0
309222.932199,0.086109,parameter,communications,radios-3-_feedbacktimer,
309222.932203,0.086109,parameter,communications,radios-3-_feedbacktype,
309222.932212,0.086109,parameter,communications,radios-3-widget,<core.widgets.radio.Radio object at 0x000002665C0703E0>
309222.932316,0.086109,state,communications,"foreground, visibility",1
309222.932366,0.086109,state,communications,"overdue, visibility",1
309222.932873,0.086109,state,communications,"radio_NAV_1, selected",1
309222.932888,0.086109,event,communications,self,start
309222.940764,0.10306,state,communications,"foreground, visibility",0
309222.941267,0.10306,state,communications,"automode, text",MANUAL
309222.941293,0.10306,state,communications,"overdue, visibility",0
309222.941414,0.10306,state,communications,"callsign, text",HLM230
309222.941738,0.10306,aoi,scheduling,foreground,"(1450, 1013.6500000000001, 1707, 533.5)"
309222.941763,0.10306,aoi,scheduling,overdue,"(1450, 1013.6500000000001, 1707, 533.5)"
309222.943369,0.10306,aoi,scheduling,task_title,"(1450, 1067.0, 1707, 1013.65)"
309222.948874,0.10306,aoi,scheduling,timeline,"(1475.7, 965.635, 1519.39, 629.53)"
309222.951132,0.10306,aoi,scheduling,elapsed_time,"(1450, 1013.6500000000001, 1707, 533.5)"
309222.951647,0.10306,aoi,scheduling,sysmon,"(1527.1, 965.635, 1570.79, 629.53)"
309222.951989,0.10306,aoi,scheduling,track,"(1565.65, 965.635, 1609.3400000000001, 629.53)"
309222.952498,0.10306,aoi,scheduling,communications,"(1604.2, 965.635, 1647.89, 629.53)"
309222.952838,0.10306,aoi,scheduling,resman,"(1642.75, 965.635, 1686.44, 629.53)"
309222.952854,0.10306,parameter,scheduling,title,Scheduling
309222.952861,0.10306,parameter,scheduling,taskplacement,topright
309222.952867,0.10306,parameter,scheduling,taskupdatetime,1000
309222.952873,0.10306,parameter,scheduling,taskfeedback-overdue-active,0
309222.952879,0.10306,parameter,scheduling,taskfeedback-overdue-color,"(241, 100, 100, 255)"
309222.952885,0.10306,parameter,scheduling,taskfeedback-overdue-delayms,2000
309222.952889,0.10306,parameter,scheduling,taskfeedback-overdue-blinkdurationms,1000
309222.952893,0.10306,parameter,scheduling,taskfeedback-overdue-_nexttoggletime,0
309222.952898,0.10306,parameter,scheduling,taskfeedback-overdue-_is_visible,0
309222.952902,0.10306,parameter,scheduling,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000026659AE2690>
309222.952909,0.10306,parameter,scheduling,minduration,8
309222.952913,0.10306,parameter,scheduling,displaychronometer,1
309222.952918,0.10306,parameter,scheduling,reversechronometer,0
309222.952922,0.10306,parameter,scheduling,displayedplugins,"['sysmon', 'track', 'communications', 'resman']"
309222.952927,0.10306,parameter,scheduling,labels,"['S', 'T', 'C', 'R']"
309222.953004,0.10306,state,scheduling,"foreground, visibility",1
309222.953033,0.10306,state,scheduling,"overdue, visibility",1
309222.955181,0.10306,event,scheduling,self,start
309222.965735,0.12803,state,scheduling,"foreground, visibility",0
309222.965773,0.12803,state,scheduling,"overdue, visibility",0
309222.965898,0.12803,state,scheduling,"sysmon, top_bound_color","(142, 219, 176, 255)"
309222.966285,0.12803,state,scheduling,"communications, top_bound_color","(142, 219, 176, 255)"
309222.966334,0.12803,state,scheduling,"resman, top_bound_color","(142, 219, 176, 255)"
309222.967709,0.12803,aoi,resman,foreground,"(512, 480.15000000000003, 1450, 0.0)"
309222.96774,0.12803,aoi,resman,overdue,"(512, 480.15000000000003, 1450, 0.0)"
309222.968483,0.12803,aoi,resman,task_title,"(512, 533.5, 1450, 480.15)"
309222.968623,0.12803,aoi,resman,automode,"(894.704, 305.42875000000004, 1035.404, 278.75375)"
309222.968722,0.12803,aoi,resman,status_foreground,"(1450, 480.15000000000003, 1707, 0.0)"
309222.970092,0.12803,aoi,resman,status_title,"(1450, 533.5, 1707, 480.15)"
309222.970567,0.12803,aoi,resman,pump_1_flow,"(1450, 480.15000000000003, 1707, 426.8)"
309222.970936,0.12803,aoi,resman,pump_2_flow,"(1450, 426.80000000000007, 1707, 373.45000000000005)"
309222.971325,0.12803,aoi,resman,pump_3_flow,"(1450, 373.45000000000005, 1707, 320.1)"
309222.971919,0.12803,aoi,resman,pump_4_flow,"(1450, 320.1, 1707, 266.75)"
309222.972407,0.12803,aoi,resman,pump_5_flow,"(1450, 266.75, 1707, 213.4)"
309222.972904,0.12803,aoi,resman,pump_6_flow,"(1450, 213.4, 1707, 160.05)"
309222.973288,0.12803,aoi,resman,pump_7_flow,"(1450, 160.04999999999998, 1707, 106.69999999999997)"
309222.973651,0.12803,aoi,resman,pump_8_flow,"(1450, 106.69999999999999, 1707, 53.34999999999999)"
309222.974186,0.12803,aoi,resman,tank_a,"(643.32, 432.13500000000005, 784.02, 264.08250000000004)"
309222.975234,0.12803,aoi,resman,tank_b,"(1112.3200000000002, 432.13500000000005, 1253.0200000000002, 264.08250000000004)"
309222.975814,0.12803,aoi,resman,tank_c,"(558.9, 240.07500000000002, 652.7, 72.02250000000001)"
309222.976345,0.12803,aoi,resman,tank_d,"(1027.9, 240.07500000000002, 1121.7, 72.02250000000001)"
309222.97673,0.12803,aoi,resman,tank_e,"(793.4, 240.07500000000002, 905.96, 72.02250000000001)"
309222.97699,0.12803,aoi,resman,tank_f,"(1262.4, 240.07500000000002, 1374.96, 72.02250000000001)"
309222.978738,0.12803,parameter,resman,title,Resources management
309222.978752,0.12803,parameter,resman,taskplacement,bottommid
309222.97876,0.12803,parameter,resman,taskupdatetime,2000
309222.978767,0.12803,parameter,resman,taskfeedback-overdue-active,0
309222.978773,0.12803,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
309222.978779,0.12803,parameter,resman,taskfeedback-overdue-delayms,2000
309222.978783,0.12803,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
309222.978788,0.12803,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
309222.978792,0.12803,parameter,resman,taskfeedback-overdue-_is_visible,0
309222.978797,0.12803,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000002665C310550>
309222.978803,0.12803,parameter,resman,automaticsolver,0
309222.978808,0.12803,parameter,resman,displayautomationstate,1
309222.978812,0.12803,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
309222.978817,0.12803,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
309222.978821,0.12803,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
309222.978825,0.12803,parameter,resman,toleranceradius,250
309222.978829,0.12803,parameter,resman,statuslocation,bottomright
309222.978876,0.12803,parameter,resman,displaystatus,1
309222.978882,0.12803,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
309222.978887,0.12803,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
309222.978892,0.12803,parameter,resman,tank-a-level,2500
309222.978897,0.12803,parameter,resman,tank-a-max,4000
309222.978901,0.12803,parameter,resman,tank-a-target,2500
309222.978905,0.12803,parameter,resman,tank-a-depletable,1
309222.978909,0.12803,parameter,resman,tank-a-lossperminute,800
309222.978913,0.12803,parameter,resman,tank-a-_infoside,left
309222.978917,0.12803,parameter,resman,tank-a-_response_time,0
309222.978921,0.12803,parameter,resman,tank-a-_is_in_tolerance,
309222.978925,0.12803,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
309222.978929,0.12803,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x000002665C22E270>
309222.978935,0.12803,parameter,resman,tank-b-level,2500
309222.978939,0.12803,parameter,resman,tank-b-max,4000
309222.978943,0.12803,parameter,resman,tank-b-target,2500
309222.978946,0.12803,parameter,resman,tank-b-depletable,1
309222.97895,0.12803,parameter,resman,tank-b-lossperminute,800
309222.978954,0.12803,parameter,resman,tank-b-_infoside,right
309222.978958,0.12803,parameter,resman,tank-b-_response_time,0
309222.978962,0.12803,parameter,resman,tank-b-_is_in_tolerance,
309222.978966,0.12803,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
309222.97897,0.12803,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x000002665C0C5810>
309222.978975,0.12803,parameter,resman,tank-c-level,1000
309222.978979,0.12803,parameter,resman,tank-c-max,2000
309222.978983,0.12803,parameter,resman,tank-c-target,
309222.978987,0.12803,parameter,resman,tank-c-depletable,1
309222.97899,0.12803,parameter,resman,tank-c-lossperminute,0
309222.978994,0.12803,parameter,resman,tank-c-_infoside,left
309222.978998,0.12803,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x000002665C0C5BD0>
309222.979003,0.12803,parameter,resman,tank-d-level,1000
309222.979007,0.12803,parameter,resman,tank-d-max,2000
309222.97901,0.12803,parameter,resman,tank-d-target,
309222.979014,0.12803,parameter,resman,tank-d-depletable,1
309222.979018,0.12803,parameter,resman,tank-d-lossperminute,0
309222.979021,0.12803,parameter,resman,tank-d-_infoside,left
309222.979025,0.12803,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x000002665C070D60>
309222.979029,0.12803,parameter,resman,tank-e-level,3000
309222.979033,0.12803,parameter,resman,tank-e-max,4000
309222.979037,0.12803,parameter,resman,tank-e-target,
309222.97904,0.12803,parameter,resman,tank-e-depletable,0
309222.979044,0.12803,parameter,resman,tank-e-lossperminute,0
309222.979048,0.12803,parameter,resman,tank-e-_infoside,right
309222.979051,0.12803,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x000002665C070FC0>
309222.979056,0.12803,parameter,resman,tank-f-level,3000
309222.979059,0.12803,parameter,resman,tank-f-max,4000
309222.979063,0.12803,parameter,resman,tank-f-target,
309222.979067,0.12803,parameter,resman,tank-f-depletable,0
309222.97907,0.12803,parameter,resman,tank-f-lossperminute,0
309222.979074,0.12803,parameter,resman,tank-f-_infoside,right
309222.979078,0.12803,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x000002665C26A7B0>
309222.979082,0.12803,parameter,resman,pump-1-flow,800
309222.979086,0.12803,parameter,resman,pump-1-state,off
309222.97909,0.12803,parameter,resman,pump-1-key,NUM_1
309222.979094,0.12803,parameter,resman,pump-1-_fromtank,c
309222.979097,0.12803,parameter,resman,pump-1-_totank,a
309222.979102,0.12803,parameter,resman,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000002665C22E120>
309222.979106,0.12803,parameter,resman,pump-1-widget,<core.widgets.pump.Pump object at 0x000002665C22E3C0>
309222.979111,0.12803,parameter,resman,pump-2-flow,600
309222.979114,0.12803,parameter,resman,pump-2-state,off
309222.979118,0.12803,parameter,resman,pump-2-key,NUM_2
