logtime,scenario_time,type,module,address,value
82355.090823,0.149972,parameter,sysmon,scales-4-_failuretimer,
82355.090849,0.149972,parameter,sysmon,scales-4-_onfailure,0
82355.090875,0.149972,parameter,sysmon,scales-4-_milliresponsetime,0
82355.090903,0.149972,parameter,sysmon,scales-4-_freezetimer,
82355.090929,0.149972,parameter,sysmon,scales-4-_pos,5
82355.090955,0.149972,parameter,sysmon,scales-4-_zone,0
82355.090981,0.149972,parameter,sysmon,scales-4-_feedbacktimer,
82355.091007,0.149972,parameter,sysmon,scales-4-_feedbacktype,
82355.091033,0.149972,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x00000165BE3D3820>
82355.092036,0.149972,state,sysmon,"foreground, visibility",1
82355.092631,0.149972,state,sysmon,"overdue, visibility",1
82355.104291,0.149972,event,sysmon,self,start
82355.112655,0.247123,seed_value,sysmon,,
82355.112731,0.247123,seed_output,sysmon,,1
82355.112828,0.247123,seed_value,sysmon,,
82355.112865,0.247123,seed_output,sysmon,,1
82355.112935,0.247123,seed_value,sysmon,,
82355.112963,0.247123,seed_output,sysmon,,-1
82355.113024,0.247123,seed_value,sysmon,,
82355.11305,0.247123,seed_output,sysmon,,-1
82355.113156,0.247123,state,sysmon,"foreground, visibility",0
82355.116499,0.247123,state,sysmon,"automode, text",MANUAL
82355.116632,0.247123,state,sysmon,"overdue, visibility",0
82355.116762,0.247123,state,sysmon,"scale1, arrow",6
82355.116837,0.247123,state,sysmon,"scale2, arrow",6
82355.116909,0.247123,state,sysmon,"scale3, arrow",4
82355.116965,0.247123,state,sysmon,"scale4, arrow",4
82355.117649,0.247123,aoi,communications,foreground,"(0, 388.8, 460, 0.0)"
82355.117809,0.247123,aoi,communications,overdue,"(0, 388.8, 460, 0.0)"
82355.123798,0.247123,aoi,communications,task_title,"(0, 432.0, 460, 388.8)"
82355.124296,0.247123,aoi,communications,automode,"(195.5, 103.68, 264.5, 82.08)"
82355.133656,0.247123,aoi,communications,callsign,"(0, 388.8, 460, 0.0)"
82355.133798,0.247123,seed_value,communications,,
82355.133843,0.247123,seed_output,communications,,2
82355.138995,0.247123,aoi,communications,radio_NAV_1,"(0, 311.03999999999996, 460, 272.15999999999997)"
82355.142035,0.247123,aoi,communications,radio_NAV_2,"(0, 260.496, 460, 221.61599999999999)"
82355.145363,0.247123,state,communications,"radio_COM_1, selected",1
82355.145437,0.247123,aoi,communications,radio_COM_1,"(0, 209.95199999999997, 460, 171.07199999999997)"
82355.150062,0.247123,aoi,communications,radio_COM_2,"(0, 159.408, 460, 120.52799999999998)"
82355.150175,0.247123,parameter,communications,title,Communications
82355.150234,0.247123,parameter,communications,taskplacement,bottomleft
82355.150281,0.247123,parameter,communications,taskupdatetime,80
82355.15033,0.247123,parameter,communications,taskfeedback-overdue-active,0
82355.150374,0.247123,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
82355.150421,0.247123,parameter,communications,taskfeedback-overdue-delayms,2000
82355.15046,0.247123,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
82355.150497,0.247123,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
82355.150539,0.247123,parameter,communications,taskfeedback-overdue-_is_visible,0
82355.150669,0.247123,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000165BE3D3230>
82355.150727,0.247123,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
82355.150767,0.247123,parameter,communications,owncallsign,GAQ023
82355.150802,0.247123,parameter,communications,othercallsign,"['FDV753', 'XVZ241', 'EHA972', 'MYA347', 'DXE892']"
82355.15085,0.247123,parameter,communications,othercallsignnumber,5
82355.150892,0.247123,parameter,communications,airbandminMhz,108.0
82355.150931,0.247123,parameter,communications,airbandmaxMhz,137.0
82355.150969,0.247123,parameter,communications,airbandminvariationMhz,5
82355.151005,0.247123,parameter,communications,airbandmaxvariationMhz,6
82355.15104,0.247123,parameter,communications,voicegender,male
82355.151074,0.247123,parameter,communications,voiceidiom,english
82355.151108,0.247123,parameter,communications,radioprompt,
82355.151141,0.247123,parameter,communications,maxresponsedelay,20000
82355.151179,0.247123,parameter,communications,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
82355.15122,0.247123,parameter,communications,automaticsolver,0
82355.151256,0.247123,parameter,communications,displayautomationstate,1
82355.151291,0.247123,parameter,communications,feedbackduration,1500
82355.151333,0.247123,parameter,communications,feedbacks-positive-active,0
82355.151372,0.247123,parameter,communications,feedbacks-positive-color,"(142, 219, 176, 255)"
82355.151416,0.247123,parameter,communications,feedbacks-negative-active,0
82355.151453,0.247123,parameter,communications,feedbacks-negative-color,"(241, 100, 100, 255)"
82355.151496,0.247123,parameter,communications,keys-selectradioup,UP
82355.151547,0.247123,parameter,communications,keys-selectradiodown,DOWN
82355.151583,0.247123,parameter,communications,keys-tunefrequencyup,RIGHT
82355.151618,0.247123,parameter,communications,keys-tunefrequencydown,LEFT
82355.151655,0.247123,parameter,communications,keys-validateresponse,ENTER
82355.151707,0.247123,parameter,communications,radios-0-name,NAV_1
82355.151744,0.247123,parameter,communications,radios-0-currentfreq,115.5
82355.151783,0.247123,parameter,communications,radios-0-targetfreq,
82355.151818,0.247123,parameter,communications,radios-0-pos,0
82355.151852,0.247123,parameter,communications,radios-0-response_time,0
82355.15189,0.247123,parameter,communications,radios-0-is_active,0
82355.151926,0.247123,parameter,communications,radios-0-is_prompting,0
82355.151964,0.247123,parameter,communications,radios-0-_feedbacktimer,
82355.152,0.247123,parameter,communications,radios-0-_feedbacktype,
82355.152037,0.247123,parameter,communications,radios-0-widget,<core.widgets.radio.Radio object at 0x00000165BE352E40>
82355.152086,0.247123,parameter,communications,radios-1-name,NAV_2
82355.152121,0.247123,parameter,communications,radios-1-currentfreq,111.1
82355.15216,0.247123,parameter,communications,radios-1-targetfreq,
82355.152194,0.247123,parameter,communications,radios-1-pos,1
82355.15223,0.247123,parameter,communications,radios-1-response_time,0
82355.152265,0.247123,parameter,communications,radios-1-is_active,0
82355.152574,0.247123,parameter,communications,radios-1-is_prompting,0
82355.152632,0.247123,parameter,communications,radios-1-_feedbacktimer,
82355.152669,0.247123,parameter,communications,radios-1-_feedbacktype,
82355.152708,0.247123,parameter,communications,radios-1-widget,<core.widgets.radio.Radio object at 0x00000165C2734A50>
82355.15276,0.247123,parameter,communications,radios-2-name,COM_1
82355.152796,0.247123,parameter,communications,radios-2-currentfreq,136.0
82355.152836,0.247123,parameter,communications,radios-2-targetfreq,
82355.15287,0.247123,parameter,communications,radios-2-pos,2
82355.152905,0.247123,parameter,communications,radios-2-response_time,0
82355.152941,0.247123,parameter,communications,radios-2-is_active,1
82355.152977,0.247123,parameter,communications,radios-2-is_prompting,0
82355.153012,0.247123,parameter,communications,radios-2-_feedbacktimer,
82355.153047,0.247123,parameter,communications,radios-2-_feedbacktype,
82355.153082,0.247123,parameter,communications,radios-2-widget,<core.widgets.radio.Radio object at 0x00000165C2734CD0>
82355.153128,0.247123,parameter,communications,radios-3-name,COM_2
82355.153163,0.247123,parameter,communications,radios-3-currentfreq,118.5
82355.153202,0.247123,parameter,communications,radios-3-targetfreq,
82355.153236,0.247123,parameter,communications,radios-3-pos,3
82355.15327,0.247123,parameter,communications,radios-3-response_time,0
82355.153305,0.247123,parameter,communications,radios-3-is_active,0
82355.15334,0.247123,parameter,communications,radios-3-is_prompting,0
82355.153375,0.247123,parameter,communications,radios-3-_feedbacktimer,
82355.153409,0.247123,parameter,communications,radios-3-_feedbacktype,
82355.153444,0.247123,parameter,communications,radios-3-widget,<core.widgets.radio.Radio object at 0x00000165BE3D2B10>
82355.154038,0.247123,state,communications,"foreground, visibility",1
82355.154439,0.247123,state,communications,"overdue, visibility",1
82355.15851,0.247123,state,communications,"radio_COM_1, selected",1
82355.158619,0.247123,event,communications,self,start
82355.180193,0.314388,state,communications,"foreground, visibility",0
82355.18221,0.314388,state,communications,"automode, text",MANUAL
82355.182369,0.314388,state,communications,"overdue, visibility",0
82355.183248,0.314388,state,communications,"callsign, text",GAQ023
82355.184478,0.314388,aoi,scheduling,foreground,"(1305, 820.8, 1536, 432.0)"
82355.184704,0.314388,aoi,scheduling,overdue,"(1305, 820.8, 1536, 432.0)"
82355.195325,0.314388,aoi,scheduling,task_title,"(1305, 864.0, 1536, 820.8)"
82355.239129,0.314388,aoi,scheduling,timeline,"(1328.1, 781.92, 1367.37, 509.76)"
82355.250153,0.314388,aoi,scheduling,elapsed_time,"(1305, 820.8, 1536, 432.0)"
82355.253775,0.314388,aoi,scheduling,sysmon,"(1374.3, 781.92, 1413.57, 509.76)"
82355.257363,0.314388,aoi,scheduling,track,"(1408.95, 781.92, 1448.22, 509.76)"
82355.26083,0.314388,aoi,scheduling,communications,"(1443.6, 781.92, 1482.87, 509.76)"
82355.264423,0.314388,aoi,scheduling,resman,"(1478.25, 781.92, 1517.52, 509.76)"
82355.264548,0.314388,parameter,scheduling,title,Scheduling
82355.264613,0.314388,parameter,scheduling,taskplacement,topright
82355.264666,0.314388,parameter,scheduling,taskupdatetime,1000
82355.264722,0.314388,parameter,scheduling,taskfeedback-overdue-active,0
82355.264773,0.314388,parameter,scheduling,taskfeedback-overdue-color,"(241, 100, 100, 255)"
82355.264823,0.314388,parameter,scheduling,taskfeedback-overdue-delayms,2000
82355.264865,0.314388,parameter,scheduling,taskfeedback-overdue-blinkdurationms,1000
82355.264907,0.314388,parameter,scheduling,taskfeedback-overdue-_nexttoggletime,0
82355.264952,0.314388,parameter,scheduling,taskfeedback-overdue-_is_visible,0
82355.264996,0.314388,parameter,scheduling,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000165BE0C7DF0>
82355.265051,0.314388,parameter,scheduling,minduration,8
82355.265096,0.314388,parameter,scheduling,displaychronometer,1
82355.265138,0.314388,parameter,scheduling,reversechronometer,0
82355.265197,0.314388,parameter,scheduling,displayedplugins,"['sysmon', 'track', 'communications', 'resman']"
82355.265249,0.314388,parameter,scheduling,labels,"['S', 'T', 'C', 'R']"
82355.265898,0.314388,state,scheduling,"foreground, visibility",1
82355.266171,0.314388,state,scheduling,"overdue, visibility",1
82355.289269,0.314388,event,scheduling,self,start
82355.312788,0.447395,state,scheduling,"foreground, visibility",0
82355.31291,0.447395,state,scheduling,"overdue, visibility",0
82355.313279,0.447395,state,scheduling,"sysmon, top_bound_color","(142, 219, 176, 255)"
82355.315229,0.447395,state,scheduling,"communications, top_bound_color","(142, 219, 176, 255)"
82355.315518,0.447395,state,scheduling,"resman, top_bound_color","(142, 219, 176, 255)"
82355.315977,0.447395,seed_value,sysmon,,
82355.316024,0.447395,seed_output,sysmon,,-1
82355.316085,0.447395,seed_value,sysmon,,
82355.316111,0.447395,seed_output,sysmon,,-1
82355.316161,0.447395,seed_value,sysmon,,
82355.316183,0.447395,seed_output,sysmon,,-1
82355.316231,0.447395,seed_value,sysmon,,
82355.316252,0.447395,seed_output,sysmon,,1
82355.316348,0.447395,state,sysmon,"scale1, arrow",5
82355.31648,0.447395,state,sysmon,"scale2, arrow",5
82355.316516,0.447395,state,sysmon,"scale3, arrow",3
82355.316547,0.447395,state,sysmon,"scale4, arrow",5
82355.317078,0.447395,aoi,resman,foreground,"(460, 388.8, 1305, 0.0)"
82355.317193,0.447395,aoi,resman,overdue,"(460, 388.8, 1305, 0.0)"
82355.320477,0.447395,aoi,resman,task_title,"(460, 432.0, 1305, 388.8)"
82355.320833,0.447395,aoi,resman,automode,"(804.76, 247.32, 931.51, 225.72)"
82355.321232,0.447395,aoi,resman,status_foreground,"(1305, 388.8, 1536, 0.0)"
82355.325955,0.447395,aoi,resman,status_title,"(1305, 432.0, 1536, 388.8)"
82355.328259,0.447395,aoi,resman,pump_1_flow,"(1305, 388.8, 1536, 345.6)"
82355.330653,0.447395,aoi,resman,pump_2_flow,"(1305, 345.6, 1536, 302.40000000000003)"
82355.333558,0.447395,aoi,resman,pump_3_flow,"(1305, 302.40000000000003, 1536, 259.20000000000005)"
82355.335663,0.447395,aoi,resman,pump_4_flow,"(1305, 259.2, 1536, 216.0)"
82355.33781,0.447395,aoi,resman,pump_5_flow,"(1305, 216.0, 1536, 172.8)"
82355.339855,0.447395,aoi,resman,pump_6_flow,"(1305, 172.8, 1536, 129.60000000000002)"
82355.341914,0.447395,aoi,resman,pump_7_flow,"(1305, 129.59999999999997, 1536, 86.39999999999998)"
82355.344067,0.447395,aoi,resman,pump_8_flow,"(1305, 86.39999999999999, 1536, 43.19999999999999)"
82355.346763,0.447395,aoi,resman,tank_a,"(578.3, 349.92, 705.05, 213.84000000000003)"
82355.350317,0.447395,aoi,resman,tank_b,"(1000.8, 349.92, 1127.55, 213.84000000000003)"
82355.352837,0.447395,aoi,resman,tank_c,"(502.25, 194.39999999999998, 586.75, 58.32)"
82355.355741,0.447395,aoi,resman,tank_d,"(924.75, 194.39999999999998, 1009.25, 58.32)"
82355.357306,0.447395,aoi,resman,tank_e,"(713.5, 194.39999999999998, 814.9, 58.32)"
82355.358773,0.447395,aoi,resman,tank_f,"(1136.0, 194.39999999999998, 1237.4, 58.32)"
82355.370089,0.447395,parameter,resman,title,Resources management
82355.370143,0.447395,parameter,resman,taskplacement,bottommid
82355.370176,0.447395,parameter,resman,taskupdatetime,2000
82355.370208,0.447395,parameter,resman,taskfeedback-overdue-active,0
82355.370239,0.447395,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
82355.370269,0.447395,parameter,resman,taskfeedback-overdue-delayms,2000
82355.370293,0.447395,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
82355.370315,0.447395,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
82355.37034,0.447395,parameter,resman,taskfeedback-overdue-_is_visible,0
82355.370364,0.447395,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000165BE44DD50>
82355.370395,0.447395,parameter,resman,automaticsolver,0
82355.370418,0.447395,parameter,resman,displayautomationstate,1
82355.37044,0.447395,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
82355.370466,0.447395,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
82355.37049,0.447395,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
82355.370689,0.447395,parameter,resman,toleranceradius,250
82355.370722,0.447395,parameter,resman,statuslocation,bottomright
82355.370745,0.447395,parameter,resman,displaystatus,1
82355.370766,0.447395,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
82355.370792,0.447395,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
82355.370819,0.447395,parameter,resman,tank-a-level,2500
82355.370843,0.447395,parameter,resman,tank-a-max,4000
82355.370865,0.447395,parameter,resman,tank-a-target,2500
82355.370886,0.447395,parameter,resman,tank-a-depletable,1
82355.37091,0.447395,parameter,resman,tank-a-lossperminute,800
82355.370932,0.447395,parameter,resman,tank-a-_infoside,left
82355.370954,0.447395,parameter,resman,tank-a-_response_time,0
82355.370976,0.447395,parameter,resman,tank-a-_is_in_tolerance,
82355.370998,0.447395,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
82355.371023,0.447395,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x00000165BE353380>
82355.371053,0.447395,parameter,resman,tank-b-level,2500
82355.371076,0.447395,parameter,resman,tank-b-max,4000
82355.371097,0.447395,parameter,resman,tank-b-target,2500
82355.371118,0.447395,parameter,resman,tank-b-depletable,1
82355.371139,0.447395,parameter,resman,tank-b-lossperminute,800
82355.37116,0.447395,parameter,resman,tank-b-_infoside,right
82355.371181,0.447395,parameter,resman,tank-b-_response_time,0
82355.371204,0.447395,parameter,resman,tank-b-_is_in_tolerance,
82355.371225,0.447395,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
82355.371248,0.447395,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x00000165C27379D0>
82355.371275,0.447395,parameter,resman,tank-c-level,1000
82355.371297,0.447395,parameter,resman,tank-c-max,2000
82355.371318,0.447395,parameter,resman,tank-c-target,
82355.371339,0.447395,parameter,resman,tank-c-depletable,1
82355.37136,0.447395,parameter,resman,tank-c-lossperminute,0
82355.371381,0.447395,parameter,resman,tank-c-_infoside,left
82355.371402,0.447395,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x00000165C2737D90>
82355.371429,0.447395,parameter,resman,tank-d-level,1000
82355.371451,0.447395,parameter,resman,tank-d-max,2000
82355.371471,0.447395,parameter,resman,tank-d-target,
82355.371492,0.447395,parameter,resman,tank-d-depletable,1
82355.371513,0.447395,parameter,resman,tank-d-lossperminute,0
82355.371535,0.447395,parameter,resman,tank-d-_infoside,left
82355.371555,0.447395,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x00000165BE3D2190>
82355.371581,0.447395,parameter,resman,tank-e-level,3000
82355.371611,0.447395,parameter,resman,tank-e-max,4000
82355.371633,0.447395,parameter,resman,tank-e-target,
82355.371653,0.447395,parameter,resman,tank-e-depletable,0
82355.371674,0.447395,parameter,resman,tank-e-lossperminute,0
82355.371695,0.447395,parameter,resman,tank-e-_infoside,right
82355.371715,0.447395,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x00000165BE3D1F30>
82355.371741,0.447395,parameter,resman,tank-f-level,3000
82355.371763,0.447395,parameter,resman,tank-f-max,4000
82355.371784,0.447395,parameter,resman,tank-f-target,
82355.371804,0.447395,parameter,resman,tank-f-depletable,0
82355.371825,0.447395,parameter,resman,tank-f-lossperminute,0
82355.371855,0.447395,parameter,resman,tank-f-_infoside,right
82355.371878,0.447395,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x00000165C2738170>
82355.371906,0.447395,parameter,resman,pump-1-flow,800
82355.371928,0.447395,parameter,resman,pump-1-state,off
82355.371948,0.447395,parameter,resman,pump-1-key,NUM_1
