logtime,scenario_time,type,module,address,value
281959.407443,0.08228,aoi,sysmon,light1,"(26.849999999999994, 781.9200000000001, 241.65, 723.6)"
281959.409107,0.08228,aoi,sysmon,light2,"(295.35, 781.9200000000001, 510.15000000000003, 723.6)"
281959.409134,0.08228,parameter,sysmon,title,System monitoring
281959.409165,0.08228,parameter,sysmon,taskplacement,topleft
281959.409173,0.08228,parameter,sysmon,taskupdatetime,200
281959.409183,0.08228,parameter,sysmon,taskfeedback-overdue-active,0
281959.409191,0.08228,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
281959.4092,0.08228,parameter,sysmon,taskfeedback-overdue-delayms,2000
281959.409207,0.08228,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
281959.409214,0.08228,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
281959.40922,0.08228,parameter,sysmon,taskfeedback-overdue-_is_visible,0
281959.409228,0.08228,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001FDE4F5C910>
281959.409236,0.08228,parameter,sysmon,alerttimeout,10000
281959.409243,0.08228,parameter,sysmon,automaticsolver,0
281959.409249,0.08228,parameter,sysmon,automaticsolverdelay,1000
281959.409255,0.08228,parameter,sysmon,displayautomationstate,1
281959.409261,0.08228,parameter,sysmon,allowanykey,0
281959.409267,0.08228,parameter,sysmon,feedbackduration,1500
281959.409294,0.08228,parameter,sysmon,feedbacks-positive-active,1
281959.409301,0.08228,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
281959.409308,0.08228,parameter,sysmon,feedbacks-negative-active,1
281959.409315,0.08228,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
281959.409322,0.08228,parameter,sysmon,lights-1-name,F5
281959.409331,0.08228,parameter,sysmon,lights-1-failure,0
281959.409337,0.08228,parameter,sysmon,lights-1-default,on
281959.409342,0.08228,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
281959.409349,0.08228,parameter,sysmon,lights-1-key,F5
281959.409355,0.08228,parameter,sysmon,lights-1-on,1
281959.409361,0.08228,parameter,sysmon,lights-1-_failuretimer,
281959.409367,0.08228,parameter,sysmon,lights-1-_onfailure,0
281959.409373,0.08228,parameter,sysmon,lights-1-_milliresponsetime,0
281959.409379,0.08228,parameter,sysmon,lights-1-_freezetimer,
281959.409386,0.08228,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x000001FDE4F54D70>
281959.409394,0.08228,parameter,sysmon,lights-2-name,F6
281959.409399,0.08228,parameter,sysmon,lights-2-failure,0
281959.409405,0.08228,parameter,sysmon,lights-2-default,off
281959.409411,0.08228,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
281959.409417,0.08228,parameter,sysmon,lights-2-key,F6
281959.409423,0.08228,parameter,sysmon,lights-2-on,0
281959.409429,0.08228,parameter,sysmon,lights-2-_failuretimer,
281959.409435,0.08228,parameter,sysmon,lights-2-_onfailure,0
281959.409441,0.08228,parameter,sysmon,lights-2-_milliresponsetime,0
281959.409447,0.08228,parameter,sysmon,lights-2-_freezetimer,
281959.409452,0.08228,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x000001FDE4F5D1D0>
281959.409461,0.08228,parameter,sysmon,scales-1-name,F1
281959.409466,0.08228,parameter,sysmon,scales-1-failure,0
281959.409475,0.08228,parameter,sysmon,scales-1-side,0
281959.40948,0.08228,parameter,sysmon,scales-1-key,F1
281959.409486,0.08228,parameter,sysmon,scales-1-_failuretimer,
281959.409492,0.08228,parameter,sysmon,scales-1-_onfailure,0
281959.409497,0.08228,parameter,sysmon,scales-1-_milliresponsetime,0
281959.409504,0.08228,parameter,sysmon,scales-1-_freezetimer,
281959.40951,0.08228,parameter,sysmon,scales-1-_pos,5
281959.409515,0.08228,parameter,sysmon,scales-1-_zone,0
281959.409521,0.08228,parameter,sysmon,scales-1-_feedbacktimer,
281959.409527,0.08228,parameter,sysmon,scales-1-_feedbacktype,
281959.409534,0.08228,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x000001FDE4F55550>
281959.409715,0.08228,parameter,sysmon,scales-2-name,F2
281959.40973,0.08228,parameter,sysmon,scales-2-failure,0
281959.409738,0.08228,parameter,sysmon,scales-2-side,0
281959.409745,0.08228,parameter,sysmon,scales-2-key,F2
281959.409752,0.08228,parameter,sysmon,scales-2-_failuretimer,
281959.409759,0.08228,parameter,sysmon,scales-2-_onfailure,0
281959.409766,0.08228,parameter,sysmon,scales-2-_milliresponsetime,0
281959.409773,0.08228,parameter,sysmon,scales-2-_freezetimer,
281959.40978,0.08228,parameter,sysmon,scales-2-_pos,5
281959.409786,0.08228,parameter,sysmon,scales-2-_zone,0
281959.409792,0.08228,parameter,sysmon,scales-2-_feedbacktimer,
281959.409798,0.08228,parameter,sysmon,scales-2-_feedbacktype,
281959.409804,0.08228,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x000001FDE4F5D6D0>
281959.409812,0.08228,parameter,sysmon,scales-3-name,F3
281959.409818,0.08228,parameter,sysmon,scales-3-failure,0
281959.409824,0.08228,parameter,sysmon,scales-3-side,0
281959.409829,0.08228,parameter,sysmon,scales-3-key,F3
281959.409835,0.08228,parameter,sysmon,scales-3-_failuretimer,
281959.40984,0.08228,parameter,sysmon,scales-3-_onfailure,0
281959.409846,0.08228,parameter,sysmon,scales-3-_milliresponsetime,0
281959.409852,0.08228,parameter,sysmon,scales-3-_freezetimer,
281959.409858,0.08228,parameter,sysmon,scales-3-_pos,5
281959.409863,0.08228,parameter,sysmon,scales-3-_zone,0
281959.409869,0.08228,parameter,sysmon,scales-3-_feedbacktimer,
281959.409875,0.08228,parameter,sysmon,scales-3-_feedbacktype,
281959.409881,0.08228,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x000001FDE4F5CB90>
281959.409888,0.08228,parameter,sysmon,scales-4-name,F4
281959.409894,0.08228,parameter,sysmon,scales-4-failure,0
281959.409899,0.08228,parameter,sysmon,scales-4-side,0
281959.409905,0.08228,parameter,sysmon,scales-4-key,F4
281959.40991,0.08228,parameter,sysmon,scales-4-_failuretimer,
281959.409916,0.08228,parameter,sysmon,scales-4-_onfailure,0
281959.409921,0.08228,parameter,sysmon,scales-4-_milliresponsetime,0
281959.409927,0.08228,parameter,sysmon,scales-4-_freezetimer,
281959.409933,0.08228,parameter,sysmon,scales-4-_pos,5
281959.409939,0.08228,parameter,sysmon,scales-4-_zone,0
281959.409944,0.08228,parameter,sysmon,scales-4-_feedbacktimer,
281959.40995,0.08228,parameter,sysmon,scales-4-_feedbacktype,
281959.409956,0.08228,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x000001FDE1F5FBB0>
281959.410203,0.08228,state,sysmon,"foreground, visibility",1
281959.410342,0.08228,state,sysmon,"overdue, visibility",1
281959.413077,0.08228,event,sysmon,self,start
281959.423697,0.11405,seed_value,sysmon,,
281959.423729,0.11405,seed_output,sysmon,,1
281959.423755,0.11405,seed_value,sysmon,,
281959.423763,0.11405,seed_output,sysmon,,1
281959.4238,0.11405,seed_value,sysmon,,
281959.423807,0.11405,seed_output,sysmon,,-1
281959.423824,0.11405,seed_value,sysmon,,
281959.42383,0.11405,seed_output,sysmon,,-1
281959.423865,0.11405,state,sysmon,"foreground, visibility",0
281959.425214,0.11405,state,sysmon,"automode, text",MANUAL
281959.425254,0.11405,state,sysmon,"overdue, visibility",0
281959.425289,0.11405,state,sysmon,"scale1, arrow",6
281959.425306,0.11405,state,sysmon,"scale2, arrow",6
281959.425319,0.11405,state,sysmon,"scale3, arrow",4
281959.425331,0.11405,state,sysmon,"scale4, arrow",4
281959.425534,0.11405,aoi,communications,foreground,"(0, 388.8, 460, 0.0)"
281959.425567,0.11405,aoi,communications,overdue,"(0, 388.8, 460, 0.0)"
281959.427422,0.11405,aoi,communications,task_title,"(0, 432.0, 460, 388.8)"
281959.427553,0.11405,aoi,communications,automode,"(195.5, 103.68, 264.5, 82.08)"
281959.429471,0.11405,aoi,communications,callsign,"(0, 388.8, 460, 0.0)"
281959.429508,0.11405,seed_value,communications,,
281959.429519,0.11405,seed_output,communications,,3
281959.430696,0.11405,aoi,communications,radio_NAV_1,"(0, 311.03999999999996, 460, 272.15999999999997)"
281959.431474,0.11405,aoi,communications,radio_NAV_2,"(0, 260.496, 460, 221.61599999999999)"
281959.432229,0.11405,aoi,communications,radio_COM_1,"(0, 209.95199999999997, 460, 171.07199999999997)"
281959.432951,0.11405,state,communications,"radio_COM_2, selected",1
281959.432969,0.11405,aoi,communications,radio_COM_2,"(0, 159.408, 460, 120.52799999999998)"
281959.432984,0.11405,parameter,communications,title,Communications
281959.432993,0.11405,parameter,communications,taskplacement,bottomleft
281959.433001,0.11405,parameter,communications,taskupdatetime,80
281959.433011,0.11405,parameter,communications,taskfeedback-overdue-active,0
281959.43302,0.11405,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
281959.433028,0.11405,parameter,communications,taskfeedback-overdue-delayms,2000
281959.433036,0.11405,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
281959.433043,0.11405,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
281959.433051,0.11405,parameter,communications,taskfeedback-overdue-_is_visible,0
281959.433059,0.11405,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001FDE1F5EC40>
281959.43307,0.11405,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
281959.433078,0.11405,parameter,communications,owncallsign,PIV852
281959.433085,0.11405,parameter,communications,othercallsign,"['DTW834', 'FDV753', 'XVZ241', 'EHA972', 'MYA347']"
281959.433101,0.11405,parameter,communications,othercallsignnumber,5
281959.433109,0.11405,parameter,communications,airbandminMhz,108.0
281959.433117,0.11405,parameter,communications,airbandmaxMhz,137.0
281959.433124,0.11405,parameter,communications,airbandminvariationMhz,5
281959.433131,0.11405,parameter,communications,airbandmaxvariationMhz,6
281959.433138,0.11405,parameter,communications,voicegender,male
281959.433145,0.11405,parameter,communications,voiceidiom,english
281959.433152,0.11405,parameter,communications,radioprompt,
281959.433159,0.11405,parameter,communications,maxresponsedelay,20000
281959.433167,0.11405,parameter,communications,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
281959.433176,0.11405,parameter,communications,automaticsolver,0
281959.433183,0.11405,parameter,communications,displayautomationstate,1
281959.43319,0.11405,parameter,communications,feedbackduration,1500
281959.433199,0.11405,parameter,communications,feedbacks-positive-active,0
281959.433206,0.11405,parameter,communications,feedbacks-positive-color,"(142, 219, 176, 255)"
281959.433215,0.11405,parameter,communications,feedbacks-negative-active,0
281959.433222,0.11405,parameter,communications,feedbacks-negative-color,"(241, 100, 100, 255)"
281959.43323,0.11405,parameter,communications,keys-selectradioup,UP
281959.433238,0.11405,parameter,communications,keys-selectradiodown,DOWN
281959.433244,0.11405,parameter,communications,keys-tunefrequencyup,RIGHT
281959.433251,0.11405,parameter,communications,keys-tunefrequencydown,LEFT
281959.433258,0.11405,parameter,communications,keys-validateresponse,ENTER
281959.433266,0.11405,parameter,communications,radios-0-name,NAV_1
281959.433289,0.11405,parameter,communications,radios-0-currentfreq,121.4
281959.433299,0.11405,parameter,communications,radios-0-targetfreq,
281959.433309,0.11405,parameter,communications,radios-0-pos,0
281959.433318,0.11405,parameter,communications,radios-0-response_time,0
281959.433325,0.11405,parameter,communications,radios-0-is_active,0
281959.433332,0.11405,parameter,communications,radios-0-is_prompting,0
281959.43334,0.11405,parameter,communications,radios-0-_feedbacktimer,
281959.433347,0.11405,parameter,communications,radios-0-_feedbacktype,
281959.433354,0.11405,parameter,communications,radios-0-widget,<core.widgets.radio.Radio object at 0x000001FDE4F55D30>
281959.433363,0.11405,parameter,communications,radios-1-name,NAV_2
281959.433371,0.11405,parameter,communications,radios-1-currentfreq,124.6
281959.433379,0.11405,parameter,communications,radios-1-targetfreq,
281959.433386,0.11405,parameter,communications,radios-1-pos,1
281959.433393,0.11405,parameter,communications,radios-1-response_time,0
281959.433496,0.11405,parameter,communications,radios-1-is_active,0
281959.433507,0.11405,parameter,communications,radios-1-is_prompting,0
281959.433515,0.11405,parameter,communications,radios-1-_feedbacktimer,
281959.433523,0.11405,parameter,communications,radios-1-_feedbacktype,
281959.43353,0.11405,parameter,communications,radios-1-widget,<core.widgets.radio.Radio object at 0x000001FDE4F5E350>
281959.43354,0.11405,parameter,communications,radios-2-name,COM_1
281959.433547,0.11405,parameter,communications,radios-2-currentfreq,121.1
281959.433554,0.11405,parameter,communications,radios-2-targetfreq,
281959.433561,0.11405,parameter,communications,radios-2-pos,2
281959.433568,0.11405,parameter,communications,radios-2-response_time,0
281959.433575,0.11405,parameter,communications,radios-2-is_active,0
281959.433582,0.11405,parameter,communications,radios-2-is_prompting,0
281959.433589,0.11405,parameter,communications,radios-2-_feedbacktimer,
281959.433595,0.11405,parameter,communications,radios-2-_feedbacktype,
281959.433602,0.11405,parameter,communications,radios-2-widget,<core.widgets.radio.Radio object at 0x000001FDE4F5E5D0>
281959.433611,0.11405,parameter,communications,radios-3-name,COM_2
281959.433618,0.11405,parameter,communications,radios-3-currentfreq,121.8
281959.433625,0.11405,parameter,communications,radios-3-targetfreq,
281959.433632,0.11405,parameter,communications,radios-3-pos,3
281959.433638,0.11405,parameter,communications,radios-3-response_time,0
281959.433645,0.11405,parameter,communications,radios-3-is_active,1
281959.433652,0.11405,parameter,communications,radios-3-is_prompting,0
281959.433658,0.11405,parameter,communications,radios-3-_feedbacktimer,
281959.433665,0.11405,parameter,communications,radios-3-_feedbacktype,
281959.433672,0.11405,parameter,communications,radios-3-widget,<core.widgets.radio.Radio object at 0x000001FDE8590510>
281959.433784,0.11405,state,communications,"foreground, visibility",1
281959.433853,0.11405,state,communications,"overdue, visibility",1
281959.434507,0.11405,state,communications,"radio_COM_2, selected",1
281959.434527,0.11405,event,communications,self,start
281959.441986,0.13222,state,communications,"foreground, visibility",0
281959.442747,0.13222,state,communications,"automode, text",MANUAL
281959.442783,0.13222,state,communications,"overdue, visibility",0
281959.442946,0.13222,state,communications,"callsign, text",PIV852
281959.443174,0.13222,aoi,scheduling,foreground,"(1305, 820.8, 1536, 432.0)"
281959.44321,0.13222,aoi,scheduling,overdue,"(1305, 820.8, 1536, 432.0)"
281959.44503,0.13222,aoi,scheduling,task_title,"(1305, 864.0, 1536, 820.8)"
281959.452645,0.13222,aoi,scheduling,timeline,"(1328.1, 781.92, 1367.37, 509.76)"
281959.454738,0.13222,aoi,scheduling,elapsed_time,"(1305, 820.8, 1536, 432.0)"
281959.455252,0.13222,aoi,scheduling,sysmon,"(1374.3, 781.92, 1413.57, 509.76)"
281959.455729,0.13222,aoi,scheduling,track,"(1408.95, 781.92, 1448.22, 509.76)"
281959.456213,0.13222,aoi,scheduling,communications,"(1443.6, 781.92, 1482.87, 509.76)"
281959.456663,0.13222,aoi,scheduling,resman,"(1478.25, 781.92, 1517.52, 509.76)"
281959.456682,0.13222,parameter,scheduling,title,Scheduling
281959.456691,0.13222,parameter,scheduling,taskplacement,topright
281959.456699,0.13222,parameter,scheduling,taskupdatetime,1000
281959.456707,0.13222,parameter,scheduling,taskfeedback-overdue-active,0
281959.456715,0.13222,parameter,scheduling,taskfeedback-overdue-color,"(241, 100, 100, 255)"
281959.456723,0.13222,parameter,scheduling,taskfeedback-overdue-delayms,2000
281959.45673,0.13222,parameter,scheduling,taskfeedback-overdue-blinkdurationms,1000
281959.456736,0.13222,parameter,scheduling,taskfeedback-overdue-_nexttoggletime,0
281959.456743,0.13222,parameter,scheduling,taskfeedback-overdue-_is_visible,0
281959.456749,0.13222,parameter,scheduling,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001FDE1F52690>
281959.456758,0.13222,parameter,scheduling,minduration,8
281959.456765,0.13222,parameter,scheduling,displaychronometer,1
281959.456771,0.13222,parameter,scheduling,reversechronometer,0
281959.456777,0.13222,parameter,scheduling,displayedplugins,"['sysmon', 'track', 'communications', 'resman']"
281959.456785,0.13222,parameter,scheduling,labels,"['S', 'T', 'C', 'R']"
281959.456902,0.13222,state,scheduling,"foreground, visibility",1
281959.456948,0.13222,state,scheduling,"overdue, visibility",1
281959.461712,0.13222,event,scheduling,self,start
281959.473836,0.164081,state,scheduling,"foreground, visibility",0
281959.473875,0.164081,state,scheduling,"overdue, visibility",0
281959.474005,0.164081,state,scheduling,"sysmon, top_bound_color","(142, 219, 176, 255)"
281959.474586,0.164081,state,scheduling,"communications, top_bound_color","(142, 219, 176, 255)"
281959.474668,0.164081,state,scheduling,"resman, top_bound_color","(142, 219, 176, 255)"
281959.474902,0.164081,aoi,resman,foreground,"(460, 388.8, 1305, 0.0)"
281959.474935,0.164081,aoi,resman,overdue,"(460, 388.8, 1305, 0.0)"
281959.476293,0.164081,aoi,resman,task_title,"(460, 432.0, 1305, 388.8)"
281959.47642,0.164081,aoi,resman,automode,"(804.76, 247.32, 931.51, 225.72)"
281959.476541,0.164081,aoi,resman,status_foreground,"(1305, 388.8, 1536, 0.0)"
281959.477901,0.164081,aoi,resman,status_title,"(1305, 432.0, 1536, 388.8)"
281959.478588,0.164081,aoi,resman,pump_1_flow,"(1305, 388.8, 1536, 345.6)"
281959.479498,0.164081,aoi,resman,pump_2_flow,"(1305, 345.6, 1536, 302.40000000000003)"
281959.480139,0.164081,aoi,resman,pump_3_flow,"(1305, 302.40000000000003, 1536, 259.20000000000005)"
281959.480803,0.164081,aoi,resman,pump_4_flow,"(1305, 259.2, 1536, 216.0)"
281959.481395,0.164081,aoi,resman,pump_5_flow,"(1305, 216.0, 1536, 172.8)"
281959.482007,0.164081,aoi,resman,pump_6_flow,"(1305, 172.8, 1536, 129.60000000000002)"
281959.482625,0.164081,aoi,resman,pump_7_flow,"(1305, 129.59999999999997, 1536, 86.39999999999998)"
281959.483247,0.164081,aoi,resman,pump_8_flow,"(1305, 86.39999999999999, 1536, 43.19999999999999)"
281959.483955,0.164081,aoi,resman,tank_a,"(578.3, 349.92, 705.05, 213.84000000000003)"
281959.484972,0.164081,aoi,resman,tank_b,"(1000.8, 349.92, 1127.55, 213.84000000000003)"
281959.485673,0.164081,aoi,resman,tank_c,"(502.25, 194.39999999999998, 586.75, 58.32)"
281959.486501,0.164081,aoi,resman,tank_d,"(924.75, 194.39999999999998, 1009.25, 58.32)"
281959.486901,0.164081,aoi,resman,tank_e,"(713.5, 194.39999999999998, 814.9, 58.32)"
281959.487302,0.164081,aoi,resman,tank_f,"(1136.0, 194.39999999999998, 1237.4, 58.32)"
281959.489944,0.164081,parameter,resman,title,Resources management
281959.489962,0.164081,parameter,resman,taskplacement,bottommid
281959.489971,0.164081,parameter,resman,taskupdatetime,2000
281959.489982,0.164081,parameter,resman,taskfeedback-overdue-active,0
281959.489991,0.164081,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
281959.49,0.164081,parameter,resman,taskfeedback-overdue-delayms,2000
281959.490008,0.164081,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
281959.490015,0.164081,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
281959.490023,0.164081,parameter,resman,taskfeedback-overdue-_is_visible,0
281959.49003,0.164081,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001FDE8561150>
281959.490041,0.164081,parameter,resman,automaticsolver,0
281959.490049,0.164081,parameter,resman,displayautomationstate,1
281959.490056,0.164081,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
281959.490063,0.164081,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
281959.490071,0.164081,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
281959.490078,0.164081,parameter,resman,toleranceradius,250
281959.490085,0.164081,parameter,resman,statuslocation,bottomright
281959.490091,0.164081,parameter,resman,displaystatus,1
281959.490098,0.164081,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
281959.490106,0.164081,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
281959.490114,0.164081,parameter,resman,tank-a-level,2500
281959.490252,0.164081,parameter,resman,tank-a-max,4000
281959.490263,0.164081,parameter,resman,tank-a-target,2500
281959.490274,0.164081,parameter,resman,tank-a-depletable,1
281959.490281,0.164081,parameter,resman,tank-a-lossperminute,800
281959.490287,0.164081,parameter,resman,tank-a-_infoside,left
281959.490294,0.164081,parameter,resman,tank-a-_response_time,0
281959.490301,0.164081,parameter,resman,tank-a-_is_in_tolerance,
281959.490307,0.164081,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
281959.490314,0.164081,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x000001FDE4F56270>
281959.490324,0.164081,parameter,resman,tank-b-level,2500
281959.49033,0.164081,parameter,resman,tank-b-max,4000
281959.490336,0.164081,parameter,resman,tank-b-target,2500
281959.490342,0.164081,parameter,resman,tank-b-depletable,1
281959.490349,0.164081,parameter,resman,tank-b-lossperminute,800
281959.490355,0.164081,parameter,resman,tank-b-_infoside,right
281959.490361,0.164081,parameter,resman,tank-b-_response_time,0
281959.490367,0.164081,parameter,resman,tank-b-_is_in_tolerance,
281959.490373,0.164081,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
281959.49038,0.164081,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x000001FDE85F1810>
281959.490387,0.164081,parameter,resman,tank-c-level,1000
281959.490393,0.164081,parameter,resman,tank-c-max,2000
281959.490399,0.164081,parameter,resman,tank-c-target,
281959.490405,0.164081,parameter,resman,tank-c-depletable,1
281959.490411,0.164081,parameter,resman,tank-c-lossperminute,0
281959.490417,0.164081,parameter,resman,tank-c-_infoside,left
281959.490423,0.164081,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x000001FDE85F1BD0>
281959.49043,0.164081,parameter,resman,tank-d-level,1000
281959.490436,0.164081,parameter,resman,tank-d-max,2000
281959.490442,0.164081,parameter,resman,tank-d-target,
281959.490448,0.164081,parameter,resman,tank-d-depletable,1
281959.490454,0.164081,parameter,resman,tank-d-lossperminute,0
281959.49046,0.164081,parameter,resman,tank-d-_infoside,left
281959.490466,0.164081,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x000001FDE8590E90>
281959.490473,0.164081,parameter,resman,tank-e-level,3000
281959.490479,0.164081,parameter,resman,tank-e-max,4000
281959.490484,0.164081,parameter,resman,tank-e-target,
281959.49049,0.164081,parameter,resman,tank-e-depletable,0
281959.490497,0.164081,parameter,resman,tank-e-lossperminute,0
281959.490504,0.164081,parameter,resman,tank-e-_infoside,right
281959.49051,0.164081,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x000001FDE85910F0>
281959.490519,0.164081,parameter,resman,tank-f-level,3000
281959.490525,0.164081,parameter,resman,tank-f-max,4000
281959.490532,0.164081,parameter,resman,tank-f-target,
281959.490538,0.164081,parameter,resman,tank-f-depletable,0
281959.490545,0.164081,parameter,resman,tank-f-lossperminute,0
281959.490551,0.164081,parameter,resman,tank-f-_infoside,right
281959.490558,0.164081,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x000001FDE4F9A7B0>
281959.49058,0.164081,parameter,resman,pump-1-flow,800
281959.490588,0.164081,parameter,resman,pump-1-state,off
281959.490596,0.164081,parameter,resman,pump-1-key,NUM_1
281959.490603,0.164081,parameter,resman,pump-1-_fromtank,c
281959.49061,0.164081,parameter,resman,pump-1-_totank,a
281959.490616,0.164081,parameter,resman,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001FDE4F56120>
281959.490625,0.164081,parameter,resman,pump-1-widget,<core.widgets.pump.Pump object at 0x000001FDE4F563C0>
281959.490634,0.164081,parameter,resman,pump-2-flow,600
281959.49064,0.164081,parameter,resman,pump-2-state,off
281959.490647,0.164081,parameter,resman,pump-2-key,NUM_2
